Name Equatorial Polar Luminosity
RS5786 5.09 120.14 1.785e-10
RS5787 4.12 119.58 1.238e-10
RS5788 4.06 119.56 1.867e-10
RS5789 6.01 119.62 5.393e-11
RS5790 6.06 119.67 1.006e-10
RS5791 5.97 119.32 1.629e-10
RS5792 6.27 120.01 6.416e-11
RS5793 5.17 120.18 9.487e-11
RS5794 5.35 120.45 1.421e-10
RS5795 5.07 119.99 3.395e-09
RS5796 5.67 118.96 2.315e-10
RS5797 5.93 120.69 1.753e-10
RS5798 6.19 119.42 1.662e-10
RS5799 5.63 119.61 2.375e-10
RS5800 6.26 120.62 1.228e-10
RS5801 6.31 120.14 5.793e-11
RS5802 6.18 120.03 1.539e-10
RS5803 6.06 120.60 2.575e-10
RS5804 4.92 119.78 1.302e-10
RS5805 5.67 119.62 5.752e-09
RS5806 297.55 100.10 2.363e-11
RS5807 302.56 70.21 4.877e-08
RS5808 302.68 70.40 9.323e-10
RS5809 302.31 70.22 3.767e-10
RS5810 301.47 70.86 9.432e-10
RS5811 302.69 70.09 8.441e-10
RS5812 302.47 69.11 6.564e-10
RS5813 302.00 69.77 8.891e-10
RS5814 27.31 168.34 5.354e-09
RS5815 28.29 168.60 3.661e-11
RS5816 26.55 168.68 4.230e-11
RS5817 27.78 168.55 4.716e-11
RS5818 26.89 168.39 1.894e-11
RS5819 26.78 168.48 5.749e-11
RS5820 26.94 168.49 4.019e-11
RS5821 27.29 167.83 1.516e-10
RS5822 26.59 168.25 7.688e-10
RS5823 29.17 168.21 6.943e-10
RS5824 26.37 168.58 1.883e-11
RS5825 26.86 168.77 4.079e-11
RS5826 25.26 168.63 2.157e-11
RS5827 26.74 168.45 1.966e-11
RS5828 28.45 167.91 1.465e-11
RS5829 25.51 168.71 1.332e-10
RS5830 26.75 168.10 5.451e-11
RS5831 29.57 168.22 1.921e-11
RS5832 27.57 168.09 2.525e-11
RS5833 27.15 167.88 6.882e-11
RS5834 81.37 63.38 1.743e-10
RS5835 81.36 63.43 4.305e-12
RS5836 81.44 63.45 2.923e-11
RS5837 81.47 63.39 1.304e-11
RS5838 81.27 63.34 5.010e-12
RS5839 115.83 54.87 6.055e-10
RS5840 115.77 54.91 1.719e-11
RS5841 115.80 54.80 1.477e-11
RS5842 115.77 55.01 1.573e-11
RS5843 115.85 54.82 1.758e-11
RS5844 115.75 54.85 2.255e-11
RS5845 115.95 54.85 1.161e-11
RS5846 115.74 54.91 7.977e-12
RS5847 179.23 26.27 5.968e-11
RS5848 25.83 89.29 4.590e-09
RS5849 25.99 89.38 8.550e-11
RS5850 26.21 89.24 3.210e-10
RS5851 25.94 89.32 1.168e-10
RS5852 25.97 88.94 9.505e-11
RS5853 25.55 89.01 2.084e-10
RS5854 26.02 89.17 2.557e-10
RS5855 0.56 44.24 2.070e-08
RS5856 0.39 43.45 1.548e-10
RS5857 0.05 44.66 1.886e-10
RS5858 359.36 44.56 1.301e-10
RS5859 1.08 43.63 1.214e-10
RS5860 0.40 43.76 2.893e-10
RS5861 1.35 43.52 1.094e-10
RS5862 359.88 44.20 1.143e-10
RS5863 0.97 44.77 1.537e-10
RS5864 0.08 44.57 3.246e-10
RS5865 359.83 44.60 3.702e-10
RS5866 359.97 44.41 1.789e-10
RS5867 180.64 76.23 2.077e-09
RS5868 180.53 76.02 2.093e-11
RS5869 180.63 76.02 1.041e-11
RS5870 180.27 76.36 1.658e-11
RS5871 180.73 76.20 1.064e-11
RS5872 180.92 76.21 2.927e-10
RS5873 180.72 76.33 2.521e-10
RS5874 180.35 76.20 1.644e-11
RS5875 180.79 76.40 1.457e-11
RS5876 180.98 76.06 1.222e-10
RS5877 180.62 76.58 2.577e-11
RS5878 180.25 76.07 8.783e-12
RS5879 180.83 75.87 1.153e-11
RS5880 180.39 76.25 6.353e-12
RS5881 180.34 76.40 5.774e-12
RS5882 180.56 75.96 2.847e-10
RS5883 180.28 76.43 5.306e-12
RS5884 180.63 76.53 1.740e-11
RS5885 180.67 76.25 7.641e-10
RS5886 180.52 76.50 3.992e-11
RS5887 180.84 75.97 1.286e-10
RS5888 180.75 76.12 4.418e-10
RS5889 180.66 76.62 2.457e-11
RS5890 180.56 76.10 5.410e-10
RS5891 180.59 76.26 8.445e-10
RS5892 180.97 76.13 5.629e-12
RS5893 180.78 75.93 5.368e-11
RS5894 238.50 39.88 4.191e-11
RS5895 308.34 82.42 2.259e-09
RS5896 308.49 82.35 1.605e-11
RS5897 308.30 82.56 1.377e-11
RS5898 308.33 82.47 1.222e-11
RS5899 308.40 82.30 1.867e-11
RS5900 308.52 82.37 2.451e-11
RS5901 308.45 82.41 2.420e-11
RS5902 308.27 82.37 7.743e-12
RS5903 308.40 82.28 1.148e-11
RS5904 308.29 82.49 1.972e-11
RS5905 251.99 34.08 2.228e-11
RS5906 9.71 100.27 1.513e-10
RS5907 126.40 101.42 1.191e-09
RS5908 57.89 84.79 2.722e-11
RS5909 205.25 72.59 1.068e-07
RS5910 206.02 72.53 1.236e-09
RS5911 204.80 72.51 6.598e-10
RS5912 204.88 73.03 6.457e-10
RS5913 206.33 72.95 8.829e-10
RS5914 205.70 72.34 5.860e-10
RS5915 204.44 73.46 5.902e-10
RS5916 204.73 71.78 4.701e-10
RS5917 205.02 72.18 1.293e-09
RS5918 283.13 78.59 3.156e-09
RS5919 234.60 48.50 9.598e-12
RS5920 234.57 48.48 6.985e-12
RS5921 234.66 48.52 8.675e-12
RS5922 234.55 48.45 6.394e-12
RS5923 42.07 6.13 1.676e-09
RS5924 39.35 6.24 8.146e-11
RS5925 42.89 6.22 5.447e-11
RS5926 39.44 6.10 6.088e-11
RS5927 44.07 6.13 6.682e-11
RS5928 41.52 6.19 3.366e-11
RS5929 310.65 81.87 5.588e-10
RS5930 310.90 81.81 2.017e-10
RS5931 310.86 81.83 1.339e-10
RS5932 83.35 159.05 6.003e-10
RS5933 83.26 159.06 1.403e-11
RS5934 82.91 159.10 4.432e-11
RS5935 83.47 158.94 2.119e-11
RS5936 83.06 158.93 1.957e-11
RS5937 82.87 159.06 2.057e-11
RS5938 211.38 119.97 9.750e-09
RS5939 211.83 120.05 8.589e-11
RS5940 210.95 120.37 7.074e-11
RS5941 211.07 120.13 6.040e-11
RS5942 211.18 119.78 1.693e-09
RS5943 212.11 120.02 7.276e-11
RS5944 211.07 119.85 2.739e-09
RS5945 211.26 120.16 3.792e-11
RS5946 211.80 119.65 3.535e-11
RS5947 211.59 120.57 8.580e-11
RS5948 211.68 119.59 7.527e-11
RS5949 210.94 119.68 9.204e-11
RS5950 211.77 120.41 5.017e-11
RS5951 211.07 119.65 8.044e-11
RS5952 211.59 120.19 4.935e-11
RS5953 211.24 120.10 9.565e-11
RS5954 212.05 120.20 5.767e-11
RS5955 211.41 119.86 7.647e-11
RS5956 210.98 119.82 1.388e-10
RS5957 355.35 124.90 1.287e-09
RS5958 355.45 124.93 3.491e-11
RS5959 355.40 124.93 3.895e-09
RS5960 355.33 124.88 1.261e-11
RS5961 355.36 124.92 7.668e-11
RS5962 355.11 124.81 1.348e-11
RS5963 355.28 124.96 6.774e-11
RS5964 195.28 165.37 2.571e-09
RS5965 196.22 165.31 5.498e-11
RS5966 195.34 165.16 1.601e-11
RS5967 195.27 165.18 4.816e-11
RS5968 195.17 165.45 2.813e-11
RS5969 195.35 165.61 1.577e-11
RS5970 196.35 165.40 3.762e-11
RS5971 194.51 165.44 2.275e-11
RS5972 195.54 165.26 3.000e-11
RS5973 117.57 126.90 4.930e-10
RS5974 117.56 126.89 5.014e-11
RS5975 31.03 55.68 4.154e-09
RS5976 31.45 55.50 2.992e-11
RS5977 31.60 55.71 7.015e-11
RS5978 31.19 55.87 2.892e-11
RS5979 31.12 55.79 1.961e-11
RS5980 31.01 55.63 2.897e-10
RS5981 31.07 55.43 9.554e-11
RS5982 30.76 55.54 1.965e-11
RS5983 30.55 55.29 3.471e-11
RS5984 30.80 56.11 7.981e-11
RS5985 30.36 55.54 4.832e-11
RS5986 30.62 55.67 3.350e-11
RS5987 31.60 55.42 2.334e-11
RS5988 30.80 55.33 1.238e-11
RS5989 31.03 55.65 2.223e-09
RS5990 30.82 56.00 1.825e-11
RS5991 30.94 55.72 1.561e-09
RS5992 30.70 55.66 5.873e-10
RS5993 30.93 56.09 2.142e-11
RS5994 30.75 55.41 4.271e-11
RS5995 31.28 56.05 4.533e-11
RS5996 172.14 61.75 7.280e-11
RS5997 172.18 61.89 7.587e-11
RS5998 172.15 61.93 2.778e-11
RS5999 132.39 129.83 4.658e-10
RS6000 132.40 129.80 5.056e-10
RS6001 131.99 130.08 1.323e-10
RS6002 132.27 130.13 3.043e-10
RS6003 48.62 60.91 1.366e-08
RS6004 48.66 60.73 3.210e-11
RS6005 48.82 60.73 6.273e-11
RS6006 48.91 60.78 9.539e-11
RS6007 48.60 61.16 3.116e-11
RS6008 48.67 60.48 8.618e-11
RS6009 48.74 60.77 1.237e-10
RS6010 48.26 60.90 6.075e-11
RS6011 48.60 60.76 1.069e-10
RS6012 48.64 61.33 9.448e-11
RS6013 48.99 60.77 8.441e-11
RS6014 15.56 55.89 5.690e-09
RS6015 15.81 56.20 3.464e-10
RS6016 15.71 55.46 1.901e-10
RS6017 15.63 56.05 2.367e-10
RS6018 15.95 55.63 1.247e-10
RS6019 15.64 55.55 2.062e-10
RS6020 122.47 135.69 3.346e-10
RS6021 122.38 135.01 3.896e-10
RS6022 121.90 135.12 2.200e-09
RS6023 122.72 135.62 9.339e-10
RS6024 14.62 100.24 4.791e-09
RS6025 14.52 100.19 2.371e-11
RS6026 14.69 100.11 1.007e-11
RS6027 14.66 100.06 4.235e-11
RS6028 14.79 100.16 2.794e-11
RS6029 14.65 100.42 2.884e-11
RS6030 14.73 100.06 9.562e-12
RS6031 14.56 100.40 3.069e-11
RS6032 14.55 100.25 2.885e-11
RS6033 14.57 100.29 1.611e-11
RS6034 253.71 58.01 4.658e-09
RS6035 253.48 57.84 2.015e-11
RS6036 253.73 57.88 2.508e-11
RS6037 253.93 57.91 6.067e-11
RS6038 253.96 58.24 4.844e-11
RS6039 253.37 57.98 2.605e-11
RS6040 253.76 58.01 3.402e-11
RS6041 253.64 57.72 4.999e-11
RS6042 253.53 57.83 2.727e-11
RS6043 37.10 14.41 2.800e-11
RS6044 246.81 48.38 4.636e-10
RS6045 58.82 109.57 6.440e-08
RS6046 59.93 109.55 2.777e-10
RS6047 59.24 109.29 4.957e-10
RS6048 59.48 108.37 4.149e-10
RS6049 59.61 109.79 5.403e-10
RS6050 58.79 110.74 4.591e-10
RS6051 58.61 109.55 2.578e-10
RS6052 57.77 109.57 3.190e-10
RS6053 58.80 108.47 2.938e-10
RS6054 59.57 109.81 4.115e-10
RS6055 58.37 108.61 5.264e-10
RS6056 59.19 109.25 1.438e-08
RS6057 7.23 102.84 1.428e-09
RS6058 7.24 102.73 3.428e-11
RS6059 7.25 102.86 3.456e-11
RS6060 7.40 102.82 5.258e-11
RS6061 7.27 102.69 1.350e-10
RS6062 7.44 102.89 4.951e-11
RS6063 351.70 88.87 1.088e-08
RS6064 351.66 88.82 1.231e-10
RS6065 351.52 88.86 3.948e-11
RS6066 351.56 89.00 3.147e-11
RS6067 351.85 89.18 1.044e-10
RS6068 351.78 88.67 6.659e-11
RS6069 351.54 88.73 5.919e-11
RS6070 351.50 88.77 1.731e-10
RS6071 351.90 88.57 9.751e-11
RS6072 351.98 88.73 9.836e-11
RS6073 197.33 52.57 6.496e-08
RS6074 196.59 54.46 6.205e-10
RS6075 196.24 53.79 2.586e-10
RS6076 196.42 51.35 5.566e-10
RS6077 197.02 50.66 7.546e-10
RS6078 198.02 50.75 3.047e-10
RS6079 197.71 53.05 7.077e-10
RS6080 195.96 51.36 4.381e-10
RS6081 198.22 51.06 1.178e-09
RS6082 197.08 52.61 1.505e-10
RS6083 197.79 52.84 2.341e-08
RS6084 198.55 51.45 5.741e-10
RS6085 197.82 51.38 4.759e-10
RS6086 198.90 52.32 4.153e-10
RS6087 196.03 53.43 7.935e-10
RS6088 199.04 53.20 4.508e-10
RS6089 197.03 53.41 5.257e-10
RS6090 195.62 52.30 7.548e-10
RS6091 133.88 99.10 2.605e-11
RS6092 207.89 167.78 1.856e-09
RS6093 206.85 167.94 7.257e-12
RS6094 208.70 167.73 4.398e-10
RS6095 208.06 167.92 8.606e-10
RS6096 207.06 167.87 1.540e-11
RS6097 208.13 167.22 8.562e-12
RS6098 206.97 167.86 1.476e-11
RS6099 207.56 167.38 2.863e-11
RS6100 209.51 168.02 1.323e-11
RS6101 208.46 168.14 7.955e-11
RS6102 206.91 167.54 1.074e-11
RS6103 206.57 167.60 6.067e-12
RS6104 208.64 167.53 3.212e-10
RS6105 207.87 167.66 6.281e-10
RS6106 210.45 167.64 1.883e-11
RS6107 209.86 168.03 2.124e-11
RS6108 205.93 167.82 2.234e-10
RS6109 209.84 167.52 3.187e-11
RS6110 206.31 167.64 2.936e-11
RS6111 209.13 167.65 2.249e-11
RS6112 208.63 167.92 2.404e-11
RS6113 209.37 167.71 1.735e-11
RS6114 208.82 167.97 7.007e-12
RS6115 206.77 167.65 1.049e-11
RS6116 206.95 167.82 2.955e-11
RS6117 207.61 167.82 1.139e-09
RS6118 208.00 168.07 2.217e-11
RS6119 205.14 167.61 2.388e-11
RS6120 207.62 167.26 1.206e-10
RS6121 209.20 168.34 1.191e-11
RS6122 207.26 167.56 3.275e-11
RS6123 208.35 167.63 2.157e-11
RS6124 209.69 167.75 2.832e-11
RS6125 208.87 167.93 6.214e-10
RS6126 120.64 81.26 5.847e-10
RS6127 121.05 80.66 7.038e-10
RS6128 120.68 80.47 5.233e-10
RS6129 162.98 59.94 6.287e-09
RS6130 162.94 59.88 4.035e-09
RS6131 162.43 60.21 5.448e-11
RS6132 162.77 60.49 1.048e-10
RS6133 162.23 59.95 9.474e-11
RS6134 163.36 60.04 6.006e-11
RS6135 163.03 59.89 1.538e-09
RS6136 163.49 59.72 2.886e-11
RS6137 163.54 59.71 9.446e-11
RS6138 162.81 60.51 4.917e-11
RS6139 162.87 60.47 1.228e-10
RS6140 163.23 59.88 5.527e-11
RS6141 162.46 60.27 6.040e-11
RS6142 163.28 59.39 3.836e-11
RS6143 162.91 59.39 5.353e-11
RS6144 162.57 60.34 1.393e-11
RS6145 162.94 59.76 2.362e-09
RS6146 162.22 59.99 1.100e-10
RS6147 175.55 76.35 1.312e-10
RS6148 175.71 76.28 6.690e-11
RS6149 175.49 76.35 5.729e-11
RS6150 175.43 76.17 5.525e-11
RS6151 153.98 97.62 7.531e-11
RS6152 153.81 97.66 4.304e-11
RS6153 153.86 97.74 6.601e-11
RS6154 263.47 137.55 6.997e-11
RS6155 337.31 42.69 6.466e-08
RS6156 336.66 42.29 5.463e-09
RS6157 337.19 42.62 2.528e-08
RS6158 339.70 42.87 4.853e-10
RS6159 338.60 41.71 5.245e-10
RS6160 337.13 43.19 1.764e-10
RS6161 338.42 43.47 3.742e-10
RS6162 338.37 42.33 5.040e-10
RS6163 335.99 41.96 3.448e-10
RS6164 338.58 42.82 2.890e-09
RS6165 335.69 43.93 3.259e-10
RS6166 336.82 43.00 6.601e-10
RS6167 338.06 42.78 2.990e-10
RS6168 339.60 42.58 5.767e-10
RS6169 335.92 43.22 5.788e-09
RS6170 338.61 43.00 8.744e-11
RS6171 336.76 41.99 6.658e-10
RS6172 337.48 43.05 1.348e-08
RS6173 335.73 40.90 2.516e-10
RS6174 338.61 41.50 5.022e-10
RS6175 338.57 41.89 9.578e-10
RS6176 338.46 43.28 4.185e-10
RS6177 345.88 114.06 3.458e-09
RS6178 345.87 114.23 2.188e-10
RS6179 345.74 114.03 9.697e-11
RS6180 345.90 114.17 1.024e-10
RS6181 346.10 114.14 1.688e-10
RS6182 48.06 96.22 2.071e-08
RS6183 48.31 96.54 6.809e-10
RS6184 48.01 96.65 5.765e-10
RS6185 47.66 96.68 1.532e-10
RS6186 47.91 95.54 2.597e-10
RS6187 47.99 96.38 2.046e-10
RS6188 48.10 97.00 3.135e-10
RS6189 47.61 96.70 1.647e-10
RS6190 64.43 51.02 3.838e-11
RS6191 252.10 137.59 1.762e-08
RS6192 252.30 137.19 1.829e-10
RS6193 252.61 137.35 8.899e-11
RS6194 251.21 137.28 1.069e-10
RS6195 252.46 137.24 4.542e-11
RS6196 251.33 137.54 2.120e-10
RS6197 251.36 137.93 5.426e-11
RS6198 252.24 137.68 4.548e-09
RS6199 252.65 137.88 4.281e-11
RS6200 251.86 138.07 2.006e-10
RS6201 252.14 137.73 7.219e-11
RS6202 252.01 137.36 2.681e-10
RS6203 116.13 105.43 2.893e-09
RS6204 116.26 105.39 2.152e-11
RS6205 116.46 105.46 1.811e-11
RS6206 116.01 105.25 3.589e-11
RS6207 116.32 105.45 1.064e-11
RS6208 116.08 105.20 1.229e-11
RS6209 116.22 105.29 1.853e-11
RS6210 116.44 105.42 2.437e-11
RS6211 116.37 105.50 1.048e-11
RS6212 116.22 105.50 3.398e-11
RS6213 116.20 105.72 1.733e-11
RS6214 116.20 105.25 3.063e-11
RS6215 116.18 105.37 1.193e-11
RS6216 116.32 105.38 1.154e-11
RS6217 116.23 105.37 1.158e-11
RS6218 116.26 105.39 6.376e-10
RS6219 170.87 30.21 7.737e-10
RS6220 171.08 30.32 2.500e-11
RS6221 170.82 30.31 1.125e-11
RS6222 170.64 30.28 2.248e-11
RS6223 170.73 30.29 3.012e-11
RS6224 170.87 30.22 1.994e-11
RS6225 170.87 30.25 1.125e-11
RS6226 170.92 30.30 2.657e-11
RS6227 44.19 100.03 9.625e-10
RS6228 357.11 131.41 2.192e-08
RS6229 356.10 131.51 2.171e-10
RS6230 356.22 131.15 2.899e-11
RS6231 355.91 130.40 1.519e-10
RS6232 356.36 131.74 3.891e-11
RS6233 355.95 130.39 1.196e-10
RS6234 356.22 132.01 4.921e-09
RS6235 358.35 132.63 1.491e-10
RS6236 357.25 132.23 2.153e-09
RS6237 356.31 130.02 1.891e-10
RS6238 358.73 131.36 2.910e-10
RS6239 357.35 130.77 1.402e-09
RS6240 357.41 131.52 1.108e-10
RS6241 357.63 131.94 4.564e-11
RS6242 358.13 129.69 4.606e-11
RS6243 356.17 131.04 1.834e-10
RS6244 357.35 130.93 4.332e-09
RS6245 355.84 130.38 1.380e-10
RS6246 358.93 131.65 3.448e-10
RS6247 358.64 132.90 1.292e-10
RS6248 355.76 130.38 1.405e-10
RS6249 357.17 132.44 1.207e-10
RS6250 358.61 131.18 1.582e-09
RS6251 354.68 131.27 1.547e-10
RS6252 358.24 132.83 2.756e-10
RS6253 356.83 130.26 5.103e-11
RS6254 357.75 131.18 5.440e-09
RS6255 356.06 130.33 1.530e-10
RS6256 357.95 130.66 6.230e-11
RS6257 357.96 132.39 2.508e-09
RS6258 355.96 133.02 4.537e-11
RS6259 357.57 131.81 6.482e-11
RS6260 355.99 131.96 1.910e-09
RS6261 356.62 130.76 7.818e-09
RS6262 358.51 131.02 1.736e-10
RS6263 109.33 87.56 2.471e-08
RS6264 110.76 87.46 5.545e-11
RS6265 110.24 86.96 2.101e-10
RS6266 109.43 86.38 1.923e-10
RS6267 108.44 87.34 2.464e-10
RS6268 109.41 87.00 6.618e-11
RS6269 108.18 87.15 2.679e-10
RS6270 109.35 87.83 2.424e-10
RS6271 109.09 87.87 1.335e-10
RS6272 110.54 87.60 1.902e-10
RS6273 109.50 87.09 1.164e-10
RS6274 109.89 88.43 2.307e-10
RS6275 108.23 87.81 2.386e-10
RS6276 108.42 87.14 2.341e-10
RS6277 110.02 87.81 2.512e-10
RS6278 108.47 88.58 1.185e-10
RS6279 110.33 87.20 1.418e-10
RS6280 108.28 87.90 3.242e-10
RS6281 109.72 87.45 3.361e-10
RS6282 109.76 88.38 1.638e-10
RS6283 268.44 87.11 7.289e-11
RS6284 68.80 109.14 2.941e-10
RS6285 25.39 41.06 8.849e-11
RS6286 25.51 41.09 5.114e-11
RS6287 267.29 63.67 2.857e-10
RS6288 267.29 63.66 4.126e-11
RS6289 267.34 63.61 2.565e-11
RS6290 267.25 63.74 2.986e-11
RS6291 267.31 63.66 3.440e-11
RS6292 313.51 121.13 1.085e-08
RS6293 314.04 121.14 5.562e-10
RS6294 314.00 121.00 3.787e-10
RS6295 313.34 120.32 8.496e-10
RS6296 313.29 121.30 1.093e-09
RS6297 313.32 121.27 1.361e-09
RS6298 150.17 67.44 2.013e-11
RS6299 150.26 67.47 2.055e-11
RS6300 150.23 67.47 1.784e-11
RS6301 351.56 96.38 3.864e-09
RS6302 351.26 96.16 1.435e-11
RS6303 351.91 95.99 9.060e-12
RS6304 351.14 96.49 2.528e-11
RS6305 351.52 96.55 2.149e-11
RS6306 351.85 96.28 2.381e-11
RS6307 351.24 96.68 2.807e-11
RS6308 351.46 96.55 1.511e-11
RS6309 351.63 96.90 1.930e-11
RS6310 351.86 96.60 2.015e-11
RS6311 351.68 96.65 2.749e-10
RS6312 351.85 96.70 1.542e-11
RS6313 351.87 96.17 2.176e-11
RS6314 351.54 96.73 1.186e-10
RS6315 351.33 96.61 2.079e-10
RS6316 351.71 96.26 6.742e-10
RS6317 351.22 96.37 2.200e-11
RS6318 351.23 96.69 1.899e-11
RS6319 351.83 96.24 3.038e-11
RS6320 351.31 96.21 4.191e-10
RS6321 351.22 96.67 3.066e-11
RS6322 351.07 96.48 1.232e-11
RS6323 351.58 96.68 1.713e-10
RS6324 351.73 96.18 1.113e-11
RS6325 351.17 96.09 3.202e-11
RS6326 351.61 96.48 2.436e-11
RS6327 351.95 96.59 1.616e-11
RS6328 351.74 96.42 1.376e-11
RS6329 351.77 96.26 1.889e-11
RS6330 255.95 20.39 9.052e-08
RS6331 259.58 20.61 5.687e-10
RS6332 255.78 19.27 5.746e-09
RS6333 253.02 18.32 3.922e-10
RS6334 257.75 19.46 4.789e-10
RS6335 257.62 20.01 3.219e-10
RS6336 255.70 21.30 3.663e-10
RS6337 258.51 19.33 2.104e-10
RS6338 252.79 20.08 1.011e-08
RS6339 259.85 20.59 8.083e-10
RS6340 251.20 20.08 2.342e-09
RS6341 252.04 22.35 2.228e-10
RS6342 262.56 20.96 5.536e-10
RS6343 254.53 20.27 3.525e-10
RS6344 257.41 18.64 1.214e-10
RS6345 250.85 19.90 3.340e-09
RS6346 260.43 21.65 4.483e-10
RS6347 253.18 19.59 2.683e-10
RS6348 257.63 19.87 4.014e-10
RS6349 258.75 20.70 1.291e-08
RS6350 258.47 21.65 2.934e-10
RS6351 260.89 20.78 7.854e-10
RS6352 261.79 19.51 1.013e-09
RS6353 256.27 21.29 5.887e-10
RS6354 261.56 20.50 3.675e-10
RS6355 250.74 20.87 1.491e-10
RS6356 52.57 92.79 1.634e-07
RS6357 52.12 91.37 7.288e-10
RS6358 51.24 91.91 8.623e-10
RS6359 52.83 93.80 6.342e-10
RS6360 52.78 94.92 8.896e-10
RS6361 52.14 94.05 3.377e-10
RS6362 53.65 92.35 8.420e-10
RS6363 53.47 93.44 8.654e-10
RS6364 54.13 92.31 2.594e-10
RS6365 52.43 93.48 3.838e-10
RS6366 52.54 92.52 5.718e-08
RS6367 51.80 94.61 6.717e-10
RS6368 53.86 91.96 8.595e-10
RS6369 52.72 92.16 1.094e-09
RS6370 54.51 93.48 1.178e-09
RS6371 52.46 91.71 3.577e-10
RS6372 285.94 109.12 1.256e-11
RS6373 159.24 107.31 5.763e-10
RS6374 192.53 119.17 4.052e-09
RS6375 192.35 119.04 2.740e-11
RS6376 192.62 119.27 2.657e-11
RS6377 192.49 119.17 3.046e-11
RS6378 192.42 119.19 6.500e-11
RS6379 192.27 119.18 4.133e-11
RS6380 192.65 119.05 2.158e-11
RS6381 192.48 119.23 4.258e-11
RS6382 108.34 86.33 1.354e-09
RS6383 108.35 86.05 9.447e-11
RS6384 108.34 86.24 4.528e-11
RS6385 108.32 86.30 1.419e-10
RS6386 108.07 86.35 9.051e-11
RS6387 305.95 104.97 1.029e-09
RS6388 306.06 104.93 2.842e-11
RS6389 305.94 104.83 1.455e-11
RS6390 305.94 105.06 1.034e-11
RS6391 305.90 105.11 2.853e-11
RS6392 305.85 105.01 2.667e-11
RS6393 305.90 104.91 1.611e-11
RS6394 305.94 104.85 2.264e-11
RS6395 278.00 74.40 2.509e-11
RS6396 38.37 159.62 4.749e-09
RS6397 37.32 159.60 1.191e-10
RS6398 38.23 159.72 2.894e-09
RS6399 38.04 159.93 1.511e-10
RS6400 38.47 159.74 1.228e-10
RS6401 38.60 159.53 9.295e-11
RS6402 38.69 159.38 4.282e-11
RS6403 212.09 127.22 4.443e-10
RS6404 211.95 127.14 8.701e-12
RS6405 212.15 127.17 1.436e-11
RS6406 212.17 127.34 1.605e-11
RS6407 212.16 127.11 1.535e-11
RS6408 212.08 127.23 1.618e-11
RS6409 212.09 127.27 4.944e-12
RS6410 212.08 127.18 1.862e-11
RS6411 158.41 118.89 4.121e-08
RS6412 157.63 119.67 1.717e-10
RS6413 157.91 119.11 1.981e-10
RS6414 157.79 118.69 1.356e-08
RS6415 158.27 119.71 2.687e-10
RS6416 158.32 118.89 6.634e-09
RS6417 159.66 117.94 1.245e-10
RS6418 159.72 119.15 5.354e-11
RS6419 158.80 118.18 2.134e-10
RS6420 157.25 119.37 1.509e-10
RS6421 157.43 119.17 2.356e-10
RS6422 158.37 117.71 4.970e-10
RS6423 158.12 117.85 5.311e-10
RS6424 158.39 119.11 2.224e-08
RS6425 158.91 118.41 6.040e-10
RS6426 158.72 118.35 5.156e-10
RS6427 157.26 119.02 6.680e-11
RS6428 158.14 120.08 2.144e-10
RS6429 158.32 119.44 7.185e-09
RS6430 282.09 64.11 5.350e-10
RS6431 282.52 64.35 1.840e-10
RS6432 282.54 64.57 1.861e-10
RS6433 282.22 64.41 4.393e-10
RS6434 185.39 107.89 2.699e-11
RS6435 238.43 84.68 2.848e-11
RS6436 238.54 84.66 1.684e-11
RS6437 238.52 84.62 2.426e-11
RS6438 179.92 67.58 4.310e-10
RS6439 302.46 118.31 2.241e-11
RS6440 302.36 118.27 7.557e-11
RS6441 302.44 118.38 3.730e-12
RS6442 302.34 118.28 6.608e-12
RS6443 205.44 97.66 1.489e-09
RS6444 205.50 97.50 1.198e-09
RS6445 205.08 97.68 6.851e-10
RS6446 12.39 161.00 5.341e-09
RS6447 12.37 161.17 6.526e-11
RS6448 11.79 160.85 9.905e-12
RS6449 11.75 160.98 1.089e-11
RS6450 12.47 161.07 1.378e-11
RS6451 12.12 160.82 5.174e-11
RS6452 12.03 161.12 2.755e-11
RS6453 11.77 161.10 4.899e-11
RS6454 12.39 161.12 2.474e-11
RS6455 12.42 160.81 6.514e-11
RS6456 207.87 36.62 3.074e-08
RS6457 208.08 36.24 1.506e-10
RS6458 207.30 36.48 5.425e-11
RS6459 208.98 36.35 1.356e-10
RS6460 208.71 36.13 3.439e-11
RS6461 206.75 36.92 1.615e-10
RS6462 208.00 37.38 8.051e-11
RS6463 207.32 36.77 2.376e-09
RS6464 208.00 36.20 1.077e-10
RS6465 208.25 36.79 1.288e-10
RS6466 207.19 37.17 9.394e-10
RS6467 208.37 37.22 2.386e-10
RS6468 207.09 36.78 9.393e-11
RS6469 207.65 35.82 1.486e-10
RS6470 207.96 35.90 4.418e-11
RS6471 208.15 36.20 1.140e-10
RS6472 207.22 37.06 1.861e-10
RS6473 239.22 47.85 3.121e-11
RS6474 273.99 50.56 1.024e-10
RS6475 91.50 45.32 6.087e-09
RS6476 91.88 45.35 3.680e-11
RS6477 91.67 45.22 2.056e-11
RS6478 91.23 45.46 1.130e-10
RS6479 91.79 45.37 3.900e-11
RS6480 91.82 45.46 1.990e-11
RS6481 91.47 45.42 4.598e-11
RS6482 91.18 45.49 6.664e-11
RS6483 91.61 45.16 2.135e-11
RS6484 91.48 45.62 5.769e-11
