Name Equatorial Polar Luminosity
RS5442 315.06 97.90 8.618e-12
RS5443 161.74 44.63 2.125e-09
RS5444 162.08 44.56 3.033e-10
RS5445 162.36 44.58 2.224e-10
RS5446 161.85 44.55 3.649e-11
RS5447 161.97 44.68 2.695e-10
RS5448 4.85 146.59 9.463e-10
RS5449 4.61 146.59 6.785e-12
RS5450 5.10 146.51 1.450e-11
RS5451 4.79 146.66 6.758e-12
RS5452 5.04 146.61 1.494e-11
RS5453 4.68 146.50 9.850e-12
RS5454 4.95 146.51 1.493e-11
RS5455 4.78 146.67 1.025e-11
RS5456 200.44 57.76 5.168e-09
RS5457 200.29 57.89 5.288e-11
RS5458 200.43 57.90 2.272e-11
RS5459 200.60 57.45 2.300e-11
RS5460 200.47 57.59 2.985e-11
RS5461 200.50 57.94 5.094e-11
RS5462 200.35 57.94 2.880e-11
RS5463 200.45 57.75 4.035e-11
RS5464 200.37 57.99 3.851e-11
RS5465 200.54 58.14 5.550e-11
RS5466 6.75 76.72 3.750e-11
RS5467 6.74 76.68 8.392e-12
RS5468 6.74 76.67 3.331e-11
RS5469 286.16 87.55 7.910e-10
RS5470 286.05 87.64 2.064e-10
RS5471 55.11 98.65 3.140e-08
RS5472 54.95 97.67 1.809e-09
RS5473 55.68 99.34 1.361e-09
RS5474 55.95 98.78 1.772e-09
RS5475 54.87 98.74 1.039e-09
RS5476 55.23 97.51 1.666e-09
RS5477 192.65 74.22 6.525e-08
RS5478 191.54 75.12 7.045e-10
RS5479 192.43 73.19 1.155e-09
RS5480 193.46 73.31 1.608e-09
RS5481 192.16 74.91 1.003e-09
RS5482 192.31 73.54 1.673e-09
RS5483 193.11 74.95 8.117e-10
RS5484 191.80 74.41 1.089e-09
RS5485 246.60 79.60 1.572e-11
RS5486 246.65 79.58 8.542e-12
RS5487 246.72 79.58 1.143e-11
RS5488 93.59 123.14 1.927e-08
RS5489 94.50 123.20 1.328e-10
RS5490 94.10 123.58 2.714e-10
RS5491 94.22 123.83 3.228e-10
RS5492 94.35 123.15 1.163e-10
RS5493 93.89 123.05 9.420e-09
RS5494 93.00 123.73 1.015e-10
RS5495 93.76 122.99 1.405e-10
RS5496 93.25 123.57 2.903e-10
RS5497 93.47 123.66 6.534e-11
RS5498 93.37 122.90 8.297e-11
RS5499 94.02 123.05 5.795e-09
RS5500 92.93 122.52 6.769e-11
RS5501 93.79 123.98 2.887e-10
RS5502 94.34 122.71 9.804e-11
RS5503 302.24 95.50 4.515e-08
RS5504 302.31 95.11 2.735e-10
RS5505 302.23 95.87 1.567e-10
RS5506 302.93 94.93 2.862e-10
RS5507 302.64 95.50 2.186e-10
RS5508 302.60 95.23 4.090e-10
RS5509 302.79 95.18 2.202e-10
RS5510 302.59 95.89 9.903e-11
RS5511 301.98 95.08 1.514e-10
RS5512 302.94 95.88 3.631e-10
RS5513 302.17 95.07 3.011e-10
RS5514 167.67 130.63 4.958e-08
RS5515 168.69 131.38 1.169e-09
RS5516 167.24 129.68 6.271e-10
RS5517 169.14 130.04 4.877e-10
RS5518 167.78 130.16 1.038e-09
RS5519 168.22 131.56 5.716e-10
RS5520 167.49 130.50 6.432e-10
RS5521 166.95 129.72 3.028e-10
RS5522 167.26 131.65 8.584e-10
RS5523 351.30 83.68 4.255e-09
RS5524 351.26 83.50 1.106e-10
RS5525 351.24 83.61 4.045e-09
RS5526 351.39 83.39 3.343e-11
RS5527 351.44 83.81 2.353e-10
RS5528 351.35 83.57 4.385e-11
RS5529 351.41 83.91 1.480e-10
RS5530 99.43 52.40 1.373e-09
RS5531 99.26 52.43 6.177e-12
RS5532 99.45 52.61 1.701e-11
RS5533 99.21 52.33 2.526e-11
RS5534 99.43 52.56 1.207e-11
RS5535 99.27 52.42 3.709e-11
RS5536 99.50 52.44 1.424e-11
RS5537 99.44 52.20 2.044e-11
RS5538 99.59 52.29 2.205e-11
RS5539 99.39 52.19 2.248e-11
RS5540 99.33 52.26 1.340e-11
RS5541 99.39 52.48 2.052e-11
RS5542 0.08 42.90 7.154e-11
RS5543 0.51 43.00 3.662e-10
RS5544 0.52 43.05 1.059e-10
RS5545 0.49 43.17 1.851e-10
RS5546 74.14 106.28 4.801e-09
RS5547 74.38 106.69 5.533e-11
RS5548 74.09 106.39 1.212e-11
RS5549 73.85 106.71 4.836e-11
RS5550 74.12 106.33 2.638e-11
RS5551 74.27 106.19 1.964e-09
RS5552 73.69 106.45 7.012e-11
RS5553 74.01 106.05 3.183e-11
RS5554 74.05 106.65 2.273e-11
RS5555 73.88 106.27 4.241e-11
RS5556 74.36 106.55 4.272e-11
RS5557 74.39 106.47 2.366e-11
RS5558 74.61 106.02 2.966e-11
RS5559 74.31 106.01 3.275e-11
RS5560 74.11 106.09 2.379e-11
RS5561 74.09 106.04 3.272e-11
RS5562 74.32 106.48 2.568e-11
RS5563 243.54 156.58 8.021e-12
RS5564 243.58 156.53 1.606e-11
RS5565 293.85 73.81 8.597e-09
RS5566 293.54 74.24 2.136e-11
RS5567 293.44 73.75 4.290e-10
RS5568 294.25 73.45 1.189e-10
RS5569 294.23 73.78 5.253e-11
RS5570 293.74 74.34 1.124e-09
RS5571 293.39 73.53 8.138e-11
RS5572 293.28 73.72 4.613e-11
RS5573 293.08 74.31 7.902e-11
RS5574 293.52 73.64 5.304e-11
RS5575 294.36 73.51 3.395e-11
RS5576 293.82 74.26 3.237e-11
RS5577 294.25 74.25 8.931e-11
RS5578 293.54 73.22 6.050e-11
RS5579 293.92 74.13 3.638e-11
RS5580 293.19 73.20 2.937e-11
RS5581 294.10 74.08 8.728e-10
RS5582 294.22 73.55 8.875e-11
RS5583 294.53 73.92 3.281e-10
RS5584 294.37 74.48 2.778e-11
RS5585 294.19 74.12 6.074e-11
RS5586 293.89 74.62 2.081e-11
RS5587 294.15 73.93 6.236e-10
RS5588 294.36 73.52 6.952e-11
RS5589 294.27 73.53 1.213e-09
RS5590 294.42 73.87 4.999e-10
RS5591 293.70 74.17 2.404e-11
RS5592 293.90 73.14 6.476e-11
RS5593 294.60 73.29 7.613e-11
RS5594 294.31 73.58 6.480e-11
RS5595 294.14 74.13 6.914e-10
RS5596 37.73 129.69 1.535e-08
RS5597 37.80 129.79 5.973e-10
RS5598 38.08 129.97 3.362e-10
RS5599 38.27 130.09 3.278e-10
RS5600 37.39 129.18 1.460e-10
RS5601 38.63 129.44 1.650e-10
RS5602 37.85 129.78 1.922e-10
RS5603 45.58 50.15 1.410e-11
RS5604 10.00 130.99 2.265e-08
RS5605 9.36 131.42 1.123e-09
RS5606 10.20 130.47 1.587e-09
RS5607 10.33 131.00 1.704e-09
RS5608 9.48 131.94 4.493e-09
RS5609 199.22 165.68 3.624e-09
RS5610 200.27 165.78 4.880e-11
RS5611 199.49 165.70 3.261e-11
RS5612 199.78 165.60 3.244e-11
RS5613 199.48 165.73 6.635e-11
RS5614 198.89 165.66 4.925e-11
RS5615 199.42 165.51 1.020e-10
RS5616 147.87 109.54 2.300e-10
RS5617 147.89 109.65 1.261e-10
RS5618 147.96 109.66 5.133e-11
RS5619 93.38 92.09 2.692e-10
RS5620 111.22 60.45 4.553e-09
RS5621 111.05 60.21 2.172e-11
RS5622 111.21 60.59 1.865e-11
RS5623 111.18 60.57 2.805e-11
RS5624 111.34 60.57 3.541e-11
RS5625 111.22 60.43 5.465e-11
RS5626 111.16 60.17 5.171e-11
RS5627 111.33 60.50 4.283e-11
RS5628 111.60 60.70 4.129e-11
RS5629 111.52 60.67 3.121e-11
RS5630 111.49 60.29 1.785e-11
RS5631 110.89 60.47 2.561e-11
RS5632 111.41 60.70 1.007e-11
RS5633 110.99 60.79 2.028e-11
RS5634 111.20 60.87 3.572e-11
RS5635 315.07 80.04 5.406e-08
RS5636 315.42 79.50 4.785e-10
RS5637 314.96 79.69 4.545e-10
RS5638 314.76 80.47 3.662e-10
RS5639 314.82 80.28 1.827e-10
RS5640 314.68 79.41 6.528e-10
RS5641 314.78 80.67 1.073e-09
RS5642 315.23 79.09 2.877e-10
RS5643 314.68 80.05 1.635e-10
RS5644 315.12 79.56 5.960e-10
RS5645 280.35 118.24 2.545e-09
RS5646 280.46 118.18 3.638e-11
RS5647 280.26 118.33 1.053e-11
RS5648 280.21 118.19 2.157e-11
RS5649 280.43 118.22 2.175e-11
RS5650 280.16 118.27 9.260e-12
RS5651 280.28 118.26 2.232e-11
RS5652 280.15 118.31 6.939e-12
RS5653 280.45 118.32 1.678e-11
RS5654 280.33 118.31 1.698e-11
RS5655 280.26 118.25 1.413e-11
RS5656 16.77 73.69 4.957e-11
RS5657 38.20 65.04 2.636e-07
RS5658 36.69 66.81 1.830e-09
RS5659 38.67 66.57 1.456e-09
RS5660 35.46 63.14 2.212e-09
RS5661 36.41 65.74 1.979e-09
RS5662 39.34 66.09 2.251e-09
RS5663 36.81 62.52 1.605e-09
RS5664 35.96 62.46 2.423e-09
RS5665 36.90 64.80 5.370e-09
RS5666 38.32 66.02 4.452e-09
RS5667 34.42 63.96 1.717e-09
RS5668 37.00 63.40 2.918e-09
RS5669 35.63 66.21 4.237e-09
RS5670 38.37 67.99 1.846e-09
RS5671 37.86 66.41 2.706e-09
RS5672 245.39 108.90 9.204e-12
RS5673 245.33 108.90 2.465e-11
RS5674 105.36 92.59 2.211e-10
RS5675 120.28 61.64 5.863e-12
RS5676 120.30 61.67 1.057e-11
RS5677 214.00 157.58 7.873e-08
RS5678 216.44 157.09 9.854e-10
RS5679 213.84 157.55 5.306e-10
RS5680 216.71 157.62 4.294e-10
RS5681 213.87 158.08 1.239e-09
RS5682 215.01 158.18 1.969e-09
RS5683 211.12 156.88 1.157e-09
RS5684 216.39 156.06 1.434e-09
RS5685 216.52 158.06 1.747e-09
RS5686 199.66 137.02 2.139e-11
RS5687 199.85 137.10 8.480e-11
RS5688 13.13 67.87 2.355e-09
RS5689 13.11 68.24 7.136e-11
RS5690 13.04 67.71 3.423e-11
RS5691 12.83 67.84 6.792e-11
RS5692 13.22 67.70 1.304e-10
RS5693 13.14 67.78 5.556e-11
RS5694 100.52 55.04 4.921e-09
RS5695 100.65 55.25 8.226e-11
RS5696 100.62 54.66 1.198e-10
RS5697 100.24 54.80 1.233e-10
RS5698 100.77 55.20 6.331e-11
RS5699 100.33 54.81 9.355e-11
RS5700 133.89 145.45 1.781e-10
RS5701 133.93 145.50 8.388e-11
RS5702 312.96 26.78 9.041e-09
RS5703 311.82 26.34 3.309e-11
RS5704 311.69 26.60 5.504e-11
RS5705 312.79 26.66 2.552e-09
RS5706 313.80 27.25 4.152e-11
RS5707 313.67 26.54 9.660e-10
RS5708 314.05 26.62 4.271e-11
RS5709 313.31 26.26 3.051e-11
RS5710 312.95 26.91 3.810e-09
RS5711 312.84 27.28 3.535e-11
RS5712 312.80 27.46 1.683e-11
RS5713 314.30 26.66 7.264e-11
RS5714 313.62 26.36 1.153e-10
RS5715 313.48 26.99 1.413e-11
RS5716 313.96 26.94 2.158e-11
RS5717 312.09 26.25 3.724e-11
RS5718 313.46 26.38 5.822e-11
RS5719 313.36 27.04 7.713e-11
RS5720 313.89 27.02 3.482e-10
RS5721 312.97 26.65 6.077e-11
RS5722 313.27 27.44 1.741e-10
RS5723 313.28 27.24 3.837e-11
RS5724 36.48 73.77 1.869e-08
RS5725 36.32 72.98 1.452e-10
RS5726 36.01 72.81 1.201e-10
RS5727 36.21 72.14 9.720e-11
RS5728 37.61 74.26 1.406e-10
RS5729 37.17 73.44 4.297e-09
RS5730 35.37 73.88 1.507e-09
RS5731 38.10 72.67 1.265e-10
RS5732 36.35 74.77 1.854e-10
RS5733 38.11 72.78 1.407e-10
RS5734 37.05 74.17 1.354e-09
RS5735 36.63 75.46 2.366e-10
RS5736 35.92 73.30 1.166e-10
RS5737 36.36 74.37 1.850e-10
RS5738 35.44 72.95 1.404e-10
RS5739 35.01 73.00 1.326e-10
RS5740 37.09 74.61 9.122e-11
RS5741 37.12 73.20 4.975e-11
RS5742 35.36 74.23 2.416e-10
RS5743 35.74 73.87 2.039e-09
RS5744 36.30 73.85 5.303e-11
RS5745 35.97 72.95 9.912e-11
RS5746 37.72 73.54 4.686e-11
RS5747 36.07 73.63 1.773e-10
RS5748 36.75 74.96 1.256e-10
RS5749 36.50 74.11 6.044e-09
RS5750 36.32 73.79 8.991e-09
RS5751 36.65 72.98 7.225e-10
RS5752 36.85 74.22 2.882e-09
RS5753 36.81 73.21 3.508e-09
RS5754 36.24 72.78 2.027e-09
RS5755 36.15 74.18 1.366e-10
RS5756 36.74 74.08 2.663e-10
RS5757 35.95 74.19 4.925e-11
RS5758 36.63 72.87 2.584e-09
RS5759 36.74 72.91 9.527e-11
RS5760 36.05 74.03 1.677e-10
RS5761 37.57 72.88 1.928e-10
RS5762 24.48 26.24 9.207e-10
RS5763 5.73 119.82 3.434e-10
RS5764 319.39 81.50 1.748e-11
RS5765 319.39 81.51 1.300e-11
RS5766 133.60 125.42 9.555e-10
RS5767 133.41 125.49 2.489e-11
RS5768 133.56 125.42 2.351e-11
RS5769 133.54 125.36 1.129e-11
RS5770 133.72 125.45 2.369e-11
RS5771 133.66 125.40 3.116e-11
RS5772 172.13 125.62 2.523e-09
RS5773 171.97 125.65 4.805e-11
RS5774 172.23 125.63 1.120e-11
RS5775 172.12 125.67 1.933e-11
RS5776 172.09 125.65 2.560e-11
RS5777 172.16 125.82 1.360e-11
RS5778 172.09 125.54 8.107e-12
RS5779 172.09 125.65 2.635e-11
RS5780 172.16 125.69 5.359e-11
RS5781 358.57 50.23 4.976e-09
RS5782 358.00 49.94 2.731e-10
RS5783 358.39 50.15 1.895e-10
RS5784 357.94 49.98 2.105e-10
RS5785 228.27 16.16 2.256e-08
RS5786 227.04 16.98 2.465e-10
RS5787 228.42 16.48 2.931e-10
RS5788 229.09 15.58 2.934e-09
RS5789 230.17 17.27 2.728e-10
RS5790 232.23 16.04 4.005e-10
RS5791 230.30 16.05 2.643e-10
RS5792 226.33 16.95 1.619e-10
RS5793 224.77 15.79 7.517e-11
RS5794 231.07 16.05 1.510e-10
RS5795 228.39 15.79 2.275e-10
RS5796 227.95 15.94 3.290e-10
RS5797 226.43 15.46 1.748e-09
RS5798 229.59 16.59 5.883e-09
RS5799 227.22 16.53 9.776e-09
RS5800 225.12 16.61 3.052e-10
RS5801 224.59 15.57 1.260e-10
RS5802 225.44 15.99 1.459e-10
RS5803 229.88 66.57 9.834e-11
RS5804 116.78 69.93 1.197e-09
RS5805 116.69 69.85 2.568e-11
RS5806 116.80 69.75 1.394e-11
RS5807 116.78 70.08 3.817e-11
RS5808 116.90 69.83 2.231e-11
RS5809 116.88 69.99 2.677e-11
RS5810 116.92 69.91 2.870e-11
RS5811 116.96 69.84 1.520e-11
RS5812 144.79 77.92 1.116e-10
RS5813 144.99 77.82 9.538e-11
RS5814 144.80 77.60 1.573e-10
RS5815 33.20 90.76 1.117e-11
RS5816 33.19 90.77 4.666e-12
RS5817 33.21 90.86 1.385e-11
RS5818 33.13 90.82 1.581e-11
RS5819 54.50 22.90 2.354e-11
RS5820 182.08 147.22 1.162e-07
RS5821 180.76 149.86 9.825e-10
RS5822 181.72 146.82 3.066e-10
RS5823 183.20 145.10 9.285e-10
RS5824 184.30 144.17 6.465e-10
RS5825 182.97 146.95 1.889e-08
RS5826 186.72 148.28 4.593e-10
RS5827 177.79 149.63 8.615e-10
RS5828 184.96 147.24 5.215e-10
RS5829 186.38 148.53 7.082e-10
RS5830 181.49 146.97 3.789e-10
RS5831 186.01 149.69 6.476e-10
RS5832 183.81 147.48 4.979e-10
RS5833 183.56 144.28 9.186e-10
RS5834 178.15 145.63 1.895e-10
RS5835 179.89 146.78 3.231e-10
RS5836 183.82 146.58 1.442e-08
RS5837 180.36 149.46 4.536e-10
RS5838 184.98 145.55 4.566e-10
RS5839 180.90 149.39 7.058e-10
RS5840 184.08 146.23 6.641e-09
RS5841 182.90 147.42 1.576e-10
RS5842 184.46 146.76 2.656e-08
RS5843 188.10 148.87 6.730e-10
RS5844 179.30 146.53 1.408e-09
RS5845 178.17 147.03 7.725e-10
RS5846 184.11 144.51 1.261e-09
RS5847 184.16 148.75 4.982e-10
RS5848 178.29 147.74 9.512e-10
RS5849 182.29 146.07 5.153e-10
RS5850 182.92 149.97 1.018e-09
RS5851 186.89 149.65 2.571e-10
RS5852 194.10 50.84 4.974e-10
RS5853 194.15 50.88 1.485e-09
RS5854 318.32 0.70 4.095e-09
RS5855 308.63 0.93 3.458e-10
RS5856 304.30 0.47 3.032e-10
RS5857 292.27 0.53 1.883e-10
RS5858 296.42 0.80 2.238e-10
RS5859 113.09 122.98 3.506e-11
RS5860 277.18 48.40 2.567e-10
RS5861 277.15 48.45 3.101e-10
RS5862 276.66 48.49 1.575e-10
RS5863 277.16 48.22 2.430e-10
RS5864 159.44 54.19 1.676e-10
RS5865 227.58 38.39 2.432e-08
RS5866 228.19 38.25 1.260e-10
RS5867 228.01 38.36 1.506e-10
RS5868 228.58 38.42 1.125e-10
RS5869 227.12 38.82 2.956e-10
RS5870 228.17 37.87 1.604e-10
RS5871 226.96 38.22 1.262e-10
RS5872 226.43 38.49 6.821e-11
RS5873 226.63 38.70 3.937e-11
RS5874 227.68 38.74 2.343e-10
RS5875 227.72 38.54 5.952e-11
RS5876 227.99 37.90 1.413e-10
RS5877 228.50 38.19 1.676e-09
RS5878 226.85 38.03 1.176e-10
RS5879 228.60 38.55 7.221e-11
RS5880 147.35 77.33 1.516e-10
RS5881 147.32 77.60 1.436e-10
RS5882 147.27 77.24 1.046e-10
RS5883 147.24 77.68 6.040e-11
RS5884 295.14 116.52 1.186e-10
RS5885 349.79 80.03 9.966e-09
RS5886 349.89 80.00 2.856e-09
RS5887 349.74 80.31 5.066e-11
RS5888 349.94 80.21 5.386e-11
RS5889 349.97 79.79 3.809e-11
RS5890 349.95 80.22 2.919e-11
RS5891 349.94 79.97 5.406e-11
RS5892 349.63 80.00 4.008e-11
RS5893 349.97 80.31 5.327e-11
RS5894 350.07 80.06 2.795e-11
RS5895 349.64 79.94 6.217e-11
RS5896 56.18 58.29 7.238e-12
RS5897 56.19 58.23 2.376e-11
RS5898 56.17 58.26 1.501e-11
RS5899 56.24 58.31 1.090e-11
RS5900 134.71 132.78 6.383e-09
RS5901 134.29 132.83 2.272e-11
RS5902 134.59 132.67 3.465e-11
RS5903 135.01 132.73 1.615e-11
RS5904 134.26 132.43 4.428e-11
RS5905 135.24 132.77 2.394e-11
RS5906 134.71 132.57 1.418e-09
RS5907 135.02 132.35 1.017e-11
RS5908 134.89 132.34 1.517e-11
RS5909 134.69 132.54 3.444e-11
RS5910 134.52 132.50 1.330e-11
RS5911 135.25 132.78 2.498e-11
RS5912 134.55 132.43 2.566e-11
RS5913 134.61 133.14 6.307e-12
RS5914 135.19 132.63 3.864e-11
RS5915 135.03 132.73 2.468e-11
RS5916 134.67 132.64 2.753e-11
RS5917 134.10 132.78 1.929e-10
RS5918 135.18 132.94 4.527e-11
RS5919 134.79 133.07 6.958e-10
RS5920 134.87 132.44 4.172e-11
RS5921 134.65 133.15 4.544e-11
RS5922 134.53 132.95 1.691e-09
RS5923 134.79 133.18 5.812e-10
RS5924 356.82 98.06 2.649e-07
RS5925 356.07 97.99 2.676e-09
RS5926 358.63 96.59 2.576e-09
RS5927 355.61 99.29 1.499e-09
RS5928 359.04 97.83 1.256e-09
RS5929 358.06 96.23 2.872e-09
RS5930 357.27 97.28 1.736e-09
RS5931 356.04 99.55 4.693e-10
RS5932 356.90 98.46 6.812e-10
RS5933 356.96 99.77 1.598e-09
RS5934 357.34 98.33 1.980e-09
RS5935 357.22 98.51 2.156e-09
RS5936 355.65 98.09 9.146e-10
RS5937 0.57 85.86 2.409e-11
RS5938 174.90 28.84 1.143e-08
RS5939 174.82 28.99 1.123e-10
RS5940 174.53 28.63 4.557e-09
RS5941 174.24 28.80 3.800e-10
RS5942 187.30 79.80 1.911e-10
RS5943 187.34 79.81 2.243e-11
RS5944 187.23 79.77 4.734e-12
RS5945 187.35 79.80 7.650e-12
RS5946 187.38 79.83 2.680e-11
RS5947 241.38 134.81 1.929e-09
RS5948 50.63 90.42 1.678e-08
RS5949 50.00 91.04 8.459e-11
RS5950 49.95 90.97 1.006e-10
RS5951 50.70 91.00 2.185e-10
RS5952 50.03 90.30 9.864e-10
RS5953 50.95 90.96 8.153e-11
RS5954 50.15 91.00 1.351e-10
RS5955 51.06 91.06 7.267e-11
RS5956 50.64 91.13 1.337e-10
RS5957 50.64 90.02 1.921e-09
RS5958 50.45 90.55 6.879e-09
RS5959 50.74 90.34 3.697e-09
RS5960 50.75 90.92 4.733e-11
RS5961 50.34 91.03 8.127e-11
RS5962 51.38 89.76 5.247e-11
RS5963 50.27 89.75 9.458e-10
RS5964 50.19 89.56 2.337e-10
RS5965 50.70 89.93 3.659e-11
RS5966 50.02 90.67 4.561e-11
RS5967 50.73 90.47 1.228e-10
RS5968 51.08 90.24 4.467e-11
RS5969 94.65 85.05 1.256e-10
RS5970 94.66 84.96 1.310e-10
RS5971 94.63 84.89 7.366e-11
RS5972 94.57 85.04 8.068e-11
RS5973 25.29 48.09 4.793e-09
RS5974 25.26 48.23 4.352e-11
RS5975 25.32 48.36 1.520e-10
RS5976 24.94 47.93 1.653e-10
RS5977 25.63 48.30 2.156e-10
RS5978 25.04 48.16 2.011e-10
RS5979 25.76 48.11 1.015e-10
RS5980 24.99 47.82 1.716e-10
RS5981 150.62 34.43 9.926e-11
RS5982 235.46 83.92 1.288e-08
RS5983 235.13 84.41 2.793e-10
RS5984 235.90 83.68 1.522e-10
RS5985 235.55 83.55 7.445e-11
RS5986 235.62 83.72 6.550e-11
RS5987 235.08 84.06 2.818e-10
RS5988 235.18 83.87 9.470e-11
RS5989 235.13 84.36 8.347e-11
RS5990 235.31 83.96 2.132e-10
RS5991 235.48 84.15 2.187e-10
RS5992 235.48 83.55 2.238e-10
RS5993 235.31 83.55 6.505e-11
RS5994 251.62 58.06 7.162e-11
RS5995 112.47 148.49 2.910e-08
RS5996 112.54 148.46 7.414e-10
RS5997 110.95 148.39 7.149e-10
RS5998 112.82 148.97 1.313e-10
RS5999 113.59 147.77 4.715e-10
RS6000 114.16 148.56 6.623e-10
RS6001 113.53 148.88 4.250e-10
RS6002 114.50 148.77 2.397e-10
RS6003 111.06 148.36 8.130e-10
RS6004 354.85 163.27 1.599e-09
RS6005 354.84 163.26 1.606e-11
RS6006 355.06 163.05 6.584e-11
RS6007 355.40 163.30 1.807e-11
RS6008 354.53 163.13 6.437e-11
RS6009 355.45 163.24 5.498e-11
RS6010 355.04 163.40 5.456e-11
RS6011 128.08 112.43 2.196e-08
RS6012 128.69 112.28 1.703e-10
RS6013 129.00 112.81 1.159e-10
RS6014 127.35 111.79 8.517e-11
RS6015 127.73 111.89 5.805e-09
RS6016 128.48 112.88 2.413e-09
RS6017 128.88 112.71 1.099e-10
RS6018 128.00 111.34 4.345e-11
RS6019 128.15 113.08 1.982e-09
RS6020 128.42 112.96 1.924e-10
RS6021 128.08 112.96 1.439e-10
RS6022 128.11 112.57 3.758e-09
RS6023 128.75 111.98 1.516e-09
RS6024 128.61 113.07 6.019e-11
RS6025 128.97 112.05 1.731e-10
RS6026 128.34 112.60 1.060e-08
RS6027 128.52 112.24 6.276e-11
RS6028 127.48 111.63 1.687e-10
RS6029 128.44 112.68 1.598e-09
RS6030 127.85 112.34 1.603e-10
RS6031 101.46 38.01 7.641e-12
RS6032 101.57 37.97 2.327e-11
RS6033 101.42 37.96 1.447e-11
RS6034 101.43 38.06 1.264e-10
RS6035 10.09 96.98 1.942e-08
RS6036 9.61 97.03 9.468e-11
RS6037 10.38 96.80 1.792e-09
RS6038 10.04 96.81 5.760e-11
RS6039 9.70 96.76 1.671e-10
RS6040 9.51 96.89 5.135e-11
RS6041 10.26 96.60 7.265e-11
RS6042 10.21 96.56 5.304e-11
RS6043 10.49 96.53 3.205e-11
RS6044 10.54 96.40 1.061e-10
RS6045 10.27 96.72 6.181e-11
RS6046 9.49 97.08 8.328e-11
RS6047 9.74 97.47 8.582e-11
RS6048 10.13 96.46 3.533e-11
RS6049 9.93 97.29 1.484e-10
RS6050 10.11 97.15 2.654e-10
RS6051 288.74 138.64 4.639e-10
RS6052 288.56 138.65 1.140e-10
RS6053 288.77 138.82 1.558e-09
RS6054 288.65 138.15 3.826e-10
RS6055 224.70 114.47 6.504e-10
RS6056 224.63 114.53 3.308e-11
RS6057 224.51 114.42 2.877e-11
RS6058 224.47 114.44 5.971e-11
RS6059 224.78 114.46 3.165e-11
RS6060 133.96 168.23 5.806e-12
RS6061 133.59 168.23 4.525e-11
RS6062 133.99 168.22 1.333e-11
RS6063 133.82 168.36 1.153e-10
RS6064 237.28 69.15 7.548e-09
RS6065 237.60 69.55 6.817e-11
RS6066 237.52 69.09 2.668e-11
RS6067 237.68 69.01 4.400e-11
RS6068 236.87 68.92 9.542e-11
RS6069 237.04 68.57 1.198e-10
RS6070 237.35 68.94 7.831e-11
RS6071 237.66 69.04 8.514e-11
RS6072 237.52 69.11 1.036e-10
RS6073 237.45 69.09 4.643e-09
RS6074 237.25 69.59 5.082e-11
RS6075 236.87 69.20 1.848e-09
RS6076 237.42 69.36 1.062e-10
RS6077 237.25 69.24 2.743e-11
RS6078 236.77 68.78 7.013e-11
RS6079 236.85 69.31 1.126e-10
RS6080 36.34 102.23 3.737e-09
RS6081 36.49 101.96 7.983e-11
RS6082 36.37 102.52 3.514e-10
RS6083 36.51 102.25 2.868e-10
RS6084 35.96 102.02 3.214e-10
RS6085 15.48 161.34 4.089e-08
RS6086 17.49 162.03 5.684e-10
RS6087 16.88 161.10 6.709e-09
RS6088 18.12 161.80 4.072e-10
RS6089 18.87 160.62 2.526e-10
RS6090 17.33 161.50 1.704e-10
RS6091 19.62 161.47 4.556e-10
RS6092 14.02 161.60 2.980e-10
RS6093 14.73 162.24 1.870e-10
RS6094 15.98 162.10 1.477e-09
RS6095 17.23 162.14 2.795e-10
RS6096 18.25 161.58 7.839e-11
RS6097 13.26 160.44 2.982e-10
RS6098 17.42 161.06 2.745e-10
RS6099 14.42 160.47 3.360e-10
RS6100 16.52 160.85 2.043e-10
RS6101 14.00 160.25 3.114e-10
RS6102 14.49 160.27 2.177e-10
RS6103 14.90 160.71 7.261e-11
RS6104 13.80 162.31 2.077e-10
RS6105 152.39 96.36 3.712e-09
RS6106 26.06 90.49 2.147e-08
RS6107 26.46 90.93 1.848e-10
RS6108 25.47 91.01 1.770e-10
RS6109 25.97 90.00 1.838e-10
RS6110 25.45 90.28 2.015e-10
RS6111 25.04 90.36 2.822e-10
RS6112 25.13 90.07 1.015e-10
RS6113 25.60 90.28 2.650e-10
RS6114 25.57 90.65 1.015e-10
RS6115 26.28 91.23 2.088e-10
RS6116 25.38 90.90 2.662e-10
RS6117 25.95 90.71 2.119e-10
RS6118 26.29 90.85 2.034e-10
RS6119 26.14 90.03 2.957e-09
RS6120 25.69 90.10 1.439e-10
RS6121 25.32 90.34 3.453e-10
RS6122 25.30 90.45 3.115e-10
RS6123 26.56 90.05 2.120e-10
RS6124 244.89 112.58 3.078e-11
RS6125 244.87 112.62 2.535e-11
RS6126 244.90 112.71 3.467e-11
RS6127 244.89 112.65 1.792e-11
RS6128 54.20 132.63 2.088e-10
RS6129 54.14 132.57 3.332e-12
RS6130 54.16 132.52 8.459e-12
RS6131 54.18 132.69 4.024e-12
RS6132 54.19 132.57 1.290e-11
RS6133 54.23 132.68 7.280e-12
RS6134 281.62 75.86 2.122e-10
RS6135 281.72 75.88 6.211e-12
RS6136 281.62 75.88 4.236e-12
RS6137 281.58 75.81 2.727e-11
RS6138 281.66 75.81 2.955e-11
RS6139 291.08 78.46 4.696e-08
RS6140 290.15 78.28 9.498e-10
