Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG4380 357.8937 32.2365 7.752e-17 6.72e-17 3.003e-17 152.357 442.57
DG4381 357.8743 32.2222 7.42e-17 6.532e-17 2.985e-17 133.3878 441.69
DG4382 357.7387 31.9791 8.291e-17 6.634e-17 2.703e-17 116.5498 442.83
DG4405 102.6606 33.825 5.03e-17 4.304e-17 1.97e-17 178.9608 515.05
DG4500 228.7457 41.9813 1.818e-17 1.68e-17 7.56e-18 69.4832 813.75
DG4562 27.8493 37.4422 6.134e-17 4.769e-17 1.593e-17 167.9977 926.23
DG4563 27.378 37.5808 2.202e-17 2.033e-17 8.733e-18 72.0956 925.54
DG4564 27.745 37.5539 2.133e-17 1.717e-17 8.529e-18 67.0696 924.08
DG4565 27.5907 37.5677 2.284e-17 1.91e-17 7.34e-18 56.4465 924.67
DG4566 28.1008 37.3286 2.391e-17 1.839e-17 8.302e-18 81.5646 925.5
DG4567 28.3425 37.3925 2.233e-17 1.908e-17 8.693e-18 79.183 926.04
DG4568 27.9796 37.4587 1.488e-17 1.308e-17 5.437e-18 90.2419 926.26
DG4569 27.3957 37.3297 2.196e-17 1.809e-17 7.278e-18 60.7304 926.07
DG4570 28.2154 37.3471 2.153e-17 1.852e-17 8.874e-18 68.6192 922.36
DG4571 28.0857 37.6185 1.672e-17 1.32e-17 5.724e-18 71.8625 925.45
DG4572 28.1276 37.6944 2.157e-17 1.851e-17 7.71e-18 65.4269 925.58
DG4573 27.1371 37.5707 2.354e-17 1.914e-17 9.515e-18 76.4481 923.45
DG4574 28.2776 37.4424 2.285e-17 1.945e-17 9.299e-18 73.0971 924.0
DG4575 27.8672 37.4071 1.512e-17 1.374e-17 6.074e-18 179.8772 923.89
DG4576 28.1703 37.7607 2.238e-17 1.758e-17 8.086e-18 69.5661 921.28
DG4593 132.0485 51.3129 2.737e-17 2.197e-17 7.046e-18 96.2927 1579.15
DG4594 131.9372 51.1818 5.819e-18 5.05e-18 2.251e-18 40.7017 1575.84
DG4595 132.04 51.1529 8.83e-18 7.341e-18 3.617e-18 38.2259 1577.77
DG4596 132.1608 51.3394 9.51e-18 8.199e-18 3.79e-18 43.8838 1578.66
DG4597 132.041 51.1502 1.072e-17 7.903e-18 4.247e-18 50.035 1578.64
DG4598 132.2718 51.2754 9.545e-18 7.918e-18 3.758e-18 47.0971 1578.58
DG4599 131.9251 51.3261 8.57e-18 8.983e-18 3.946e-18 47.5698 1575.89
DG4600 131.9399 51.469 9.333e-18 8.527e-18 3.559e-18 41.7844 1578.17
DG4601 131.7635 51.2752 8.615e-18 6.774e-18 3.423e-18 36.6124 1575.67
DG4602 132.0077 51.2476 6.857e-18 5.29e-18 2.161e-18 44.6277 1578.08
DG4603 131.8994 51.2701 8.298e-18 7.244e-18 3.423e-18 37.1353 1579.19
DG4604 132.2427 51.3721 9.761e-18 7.582e-18 3.693e-18 47.6244 1576.11
DG4605 132.1021 51.2327 9.616e-18 7.973e-18 3.728e-18 45.6284 1577.46
DG4636 315.8558 39.7335 6.378e-16 5.506e-16 2.213e-16 336.5756 183.05
DG4637 315.7454 39.3574 7.201e-16 5.639e-16 2.535e-16 490.973 183.61
DG4638 316.082 39.6346 6.762e-16 5.109e-16 2.131e-16 505.5432 182.84
DG4685 230.7241 51.2786 2.249e-16 1.946e-16 8.581e-17 239.8266 280.33
DG4686 230.8659 51.1796 2.145e-16 1.917e-16 8.845e-17 263.3284 280.8
DG4687 230.9314 51.2085 1.633e-16 1.28e-16 5.803e-17 245.819 281.07
DG4714 36.4057 36.6874 4.522e-17 3.426e-17 1.194e-17 146.2299 1214.85
DG4715 36.5126 35.892 1.478e-17 1.366e-17 5.821e-18 52.639 1214.22
DG4716 37.2861 37.1785 1.68e-17 1.414e-17 5.481e-18 68.821 1213.37
DG4717 36.3981 37.04 1.27e-17 1.027e-17 4.703e-18 100.6374 1210.79
DG4718 37.0575 36.6229 1.09e-17 1.054e-17 4.192e-18 89.739 1213.81
DG4719 35.0922 36.71 1.658e-17 1.32e-17 5.487e-18 58.5863 1210.99
DG4720 36.1636 36.5484 1.21e-17 8.502e-18 4.75e-18 106.6901 1213.12
DG4721 37.4677 36.2621 1.818e-17 1.579e-17 7.119e-18 63.7936 1212.84
DG4722 36.0577 36.9559 1.397e-17 1.322e-17 5.76e-18 57.5744 1204.72
DG4723 36.7898 35.8637 1.12e-17 1.012e-17 4.12e-18 66.1792 1212.07
DG4724 35.8224 36.7132 1.55e-17 1.377e-17 5.968e-18 53.3765 1212.48
DG4725 36.8373 36.908 1.718e-17 1.505e-17 6.423e-18 62.7394 1214.5
DG4726 36.8392 36.4414 1.447e-17 1.216e-17 5.476e-18 51.0075 1213.49
DG4727 35.8436 36.3719 1.663e-17 1.504e-17 6.66e-18 60.7349 1209.44
DG4728 37.0504 36.1566 1.532e-17 1.308e-17 5.94e-18 61.2911 1213.34
DG4729 37.0313 36.3462 1.014e-17 8.716e-18 4.17e-18 76.55 1211.73
DG4730 35.6116 36.898 1.097e-17 9.544e-18 4.45e-18 86.33 1214.03
DG4731 36.232 36.4108 1.138e-17 1.055e-17 4.352e-18 96.5693 1208.82
DG4732 37.1077 36.2766 1.674e-17 1.358e-17 6.003e-18 66.8848 1213.68
DG4733 36.1506 37.3424 1.095e-17 8.866e-18 3.707e-18 69.6402 1212.31
DG4734 37.0372 36.176 1.537e-17 1.381e-17 5.504e-18 46.2407 1210.57
DG4735 35.6402 37.2445 1.574e-17 1.337e-17 5.686e-18 45.0375 1214.2
DG4736 36.1078 36.2261 1.579e-17 1.469e-17 5.901e-18 66.3357 1214.6
DG4737 37.3703 36.4787 1.467e-17 1.18e-17 5.544e-18 51.8128 1207.24
DG4738 36.1372 36.5494 1.746e-17 1.446e-17 6.401e-18 58.8159 1210.29
DG4739 36.3568 37.1942 1.557e-17 1.226e-17 6.345e-18 43.0915 1214.63
DG4740 36.4385 37.2267 1.442e-17 1.305e-17 6.115e-18 59.9764 1209.29
DG4741 36.4857 36.6576 1.239e-17 1.051e-17 4.651e-18 96.1691 1204.79
DG4742 36.483 36.1778 1.438e-17 1.348e-17 5.393e-18 46.7893 1213.63
DG4743 36.4265 36.6144 1.633e-17 1.309e-17 5.998e-18 65.0378 1214.81
DG4744 35.1936 36.5358 1.534e-17 1.308e-17 6.118e-18 56.7465 1214.48
DG4745 35.7672 36.333 1.059e-17 9.567e-18 3.993e-18 78.6524 1204.52
DG4746 37.8521 36.9224 1.686e-17 1.323e-17 5.99e-18 57.1144 1210.03
DG4747 36.7728 36.4975 1.098e-17 8.158e-18 3.801e-18 113.0959 1213.28
DG4748 36.1961 36.6472 1.056e-17 8.522e-18 3.703e-18 111.9005 1211.12
DG4749 35.3698 36.8421 1.78e-17 1.298e-17 6.05e-18 73.4463 1209.43
DG4750 36.0636 37.0432 1.512e-17 1.517e-17 6.412e-18 68.5082 1204.87
DG4751 35.1771 36.8133 1.143e-17 9.356e-18 4.426e-18 61.0455 1208.58
DG4776 244.5385 17.9896 4.536e-16 3.126e-16 1.048e-16 340.3204 371.65
DG4777 243.3645 17.3771 1.51e-16 1.104e-16 5.68e-17 178.0914 373.12
DG4778 247.3074 16.9737 1.692e-16 1.378e-16 6.431e-17 179.8228 372.61
DG4779 244.588 19.2496 1.677e-16 1.282e-16 5.787e-17 211.3382 370.86
DG4780 245.4969 18.6366 1.688e-16 1.236e-16 5.766e-17 220.7573 372.42
DG4781 246.0733 17.1218 1.139e-16 8.826e-17 3.815e-17 248.9517 373.65
DG4782 248.8244 17.2349 1.58e-16 1.38e-16 5.948e-17 266.597 373.06
DG4783 247.9493 17.4366 1.59e-16 1.376e-16 5.906e-17 207.6018 370.51
DG4784 245.9224 18.8991 1.499e-16 1.211e-16 5.036e-17 180.8393 373.35
DG4785 246.2571 17.2854 1.563e-16 1.319e-16 5.553e-17 197.4807 370.41
DG4786 245.1993 17.626 1.612e-16 1.387e-16 5.726e-17 197.539 373.45
DG4787 243.4087 18.4635 1.699e-16 1.328e-16 6.046e-17 209.3627 371.72
DG4788 244.2412 17.1035 1.523e-16 1.28e-16 5.33e-17 192.5047 373.24
DG4789 240.4767 17.8232 1.584e-16 1.356e-16 5.523e-17 215.7175 371.83
DG4790 245.5702 16.9858 1.043e-16 8.653e-17 3.774e-17 254.9134 373.33
DG4791 242.0001 16.8374 1.367e-16 1.29e-16 5.518e-17 182.8643 372.53
DG4792 243.931 18.3653 1.561e-16 1.358e-16 5.465e-17 202.6011 370.66
DG4793 241.0663 17.5775 1.095e-16 7.928e-17 3.309e-17 227.2583 372.63
DG4794 242.674 17.3734 1.07e-16 8.269e-17 3.902e-17 298.5149 372.03
DG4795 243.5571 18.3093 1.662e-16 1.373e-16 5.837e-17 212.6261 370.23
DG4796 246.2744 18.1695 1.1e-16 9.218e-17 3.683e-17 210.9478 371.63
DG4956 24.7144 27.5239 2.578e-16 2.293e-16 9.599e-17 329.5027 168.02
DG4963 29.8799 44.1663 1.126e-16 8.811e-17 4.328e-17 301.0074 314.17
DG4964 29.9677 44.1344 1.759e-16 1.382e-16 5.721e-17 179.9202 314.46
DG4965 29.947 44.5962 1.699e-16 1.236e-16 5.155e-17 152.1477 313.71
DG4966 29.7301 43.9879 1.648e-16 1.443e-16 5.906e-17 184.1646 314.3
DG4967 29.8049 44.1717 1.638e-16 1.371e-16 6.157e-17 213.3873 314.56
DG4993 14.1858 45.659 7.171e-18 5.815e-18 2.814e-18 99.7108 1458.39
DG4994 14.1012 45.7667 1.112e-17 9.403e-18 4.211e-18 40.4372 1458.73
DG4995 14.2269 45.6496 9.767e-18 8.309e-18 4.23e-18 38.8514 1458.77
DG4996 14.0919 45.7885 1.17e-17 8.649e-18 4.254e-18 49.5181 1459.06
DG4997 14.2684 45.7096 1.071e-17 8.573e-18 4.061e-18 43.4284 1457.65
DG4998 14.3035 45.5251 9.995e-18 8.639e-18 4.078e-18 44.6345 1460.38
DG4999 14.1616 45.5466 1.526e-17 1.248e-17 5.521e-18 50.9507 1460.2
DG5000 14.0653 45.6458 1.128e-17 9.632e-18 3.965e-18 47.1621 1458.97
DG5011 289.0151 43.7443 9.624e-17 6.118e-17 2.359e-17 170.7978 795.45
DG5012 288.8102 43.7252 2.223e-17 1.707e-17 7.709e-18 167.022 794.08
DG5013 288.2138 43.9048 3.186e-17 2.66e-17 1.252e-17 98.451 798.12
DG5014 288.3919 44.0936 3.027e-17 2.777e-17 1.121e-17 83.7465 796.27
DG5015 289.7844 43.7935 3.029e-17 2.657e-17 1.089e-17 111.9089 797.71
DG5016 288.9072 43.8492 3.064e-17 2.57e-17 1.028e-17 80.6242 794.22
DG5017 288.6794 43.7972 2.871e-17 2.477e-17 1.099e-17 70.636 797.38
DG5018 288.6074 43.8673 2.682e-17 1.941e-17 9.24e-18 158.38 797.36
DG5019 289.1775 44.0907 3.354e-17 2.634e-17 1.109e-17 78.3842 795.89
DG5020 288.9998 43.879 2.797e-17 2.412e-17 1.104e-17 72.5969 797.46
DG5021 288.6176 43.9636 2.955e-17 2.307e-17 1.157e-17 71.1137 798.99
DG5022 288.3387 43.6363 1.996e-17 1.75e-17 7.034e-18 109.8877 797.1
DG5023 289.1342 44.1018 2.403e-17 1.729e-17 7.794e-18 125.3449 798.69
DG5024 289.9295 43.855 3.554e-17 2.742e-17 1.253e-17 85.4033 798.87
DG5025 289.587 43.6762 4.404e-17 3.326e-17 1.533e-17 86.5387 793.62
DG5026 288.9472 44.3838 2.832e-17 2.349e-17 1.149e-17 72.9523 795.5
DG5027 289.7328 43.8438 3.349e-17 2.562e-17 1.208e-17 106.3442 796.01
DG5028 288.4779 43.3196 4.303e-17 3.683e-17 1.338e-17 98.5017 797.17
DG5029 288.5544 43.5718 3.049e-17 2.493e-17 1.157e-17 72.4791 797.99
DG5062 4.8611 41.1634 1.119e-17 9.709e-18 4.307e-18 53.7959 1134.49
DG5069 217.1987 48.2071 5.246e-17 3.924e-17 1.455e-17 138.976 1031.01
DG5070 217.2298 47.9403 1.387e-17 1.05e-17 5.322e-18 68.4575 1038.7
DG5071 217.1083 47.9863 1.661e-17 1.471e-17 5.811e-18 51.2078 1038.38
DG5072 217.803 48.1473 2.932e-17 2.266e-17 8.348e-18 66.1176 1031.66
DG5073 217.5953 47.6399 2.753e-17 2.251e-17 8.72e-18 75.0259 1035.47
DG5074 217.7021 48.248 1.323e-17 1.033e-17 5.35e-18 97.2906 1032.69
DG5075 217.6828 48.5878 1.935e-17 1.667e-17 7.471e-18 61.6604 1039.0
DG5076 217.0429 48.2541 1.222e-17 1.043e-17 4.424e-18 135.1233 1037.44
DG5077 216.8873 48.1705 1.295e-17 1.08e-17 4.903e-18 134.8416 1039.72
DG5078 216.8187 48.0372 2.005e-17 1.605e-17 7.373e-18 71.6901 1032.7
DG5079 217.786 48.0682 1.346e-17 1.066e-17 5.014e-18 87.6069 1033.17
DG5080 217.3019 47.7667 1.26e-17 1.068e-17 4.215e-18 73.8245 1039.2
DG5081 216.6245 48.5162 2.057e-17 1.761e-17 8.151e-18 68.2726 1036.24
DG5082 217.161 48.0064 1.323e-17 1.224e-17 5.015e-18 68.579 1035.73
DG5083 216.6217 47.8843 1.989e-17 1.728e-17 7.719e-18 69.7414 1038.05
DG5084 217.2564 48.5167 1.419e-17 1.218e-17 5.687e-18 116.5293 1033.15
DG5085 217.0856 48.9787 1.998e-17 1.603e-17 6.797e-18 56.2141 1038.62
DG5086 217.0253 47.9071 1.935e-17 1.431e-17 6.822e-18 62.0052 1035.63
DG5087 217.2196 48.2351 2.051e-17 1.654e-17 7.427e-18 54.3439 1040.5
DG5088 216.208 47.9186 2.089e-17 1.734e-17 8.185e-18 70.1177 1031.85
DG5089 216.7462 48.0393 2.007e-17 1.535e-17 6.609e-18 68.7163 1033.11
DG5090 216.7994 47.5567 1.782e-17 1.395e-17 7.079e-18 72.7515 1040.0
DG5091 217.6816 48.5903 2.049e-17 1.695e-17 6.838e-18 61.8686 1037.66
DG5092 218.133 48.1416 1.922e-17 1.591e-17 6.554e-18 55.5816 1033.99
DG5093 216.4516 48.7689 1.972e-17 1.741e-17 6.725e-18 72.1951 1033.56
DG5094 216.8691 47.8295 1.226e-17 1.084e-17 5.142e-18 100.336 1029.74
DG5095 217.7565 48.5168 2.123e-17 1.792e-17 7.683e-18 62.0672 1039.84
DG5096 217.0888 48.3757 1.741e-17 1.503e-17 5.972e-18 60.6848 1034.74
DG5097 217.7135 48.4329 1.428e-17 1.047e-17 5.289e-18 80.9967 1036.11
DG5098 218.1457 48.253 2.034e-17 1.668e-17 8.432e-18 64.5709 1033.8
DG5099 217.4699 48.8161 1.775e-17 1.551e-17 7.116e-18 58.1893 1032.54
DG5162 54.3519 29.1174 8.935e-18 8.058e-18 3.934e-18 99.1281 1201.94
DG5163 54.2736 29.0261 1.041e-17 8.819e-18 3.811e-18 64.4302 1202.94
DG5164 54.2876 29.2686 1.986e-17 1.666e-17 7.066e-18 52.8573 1202.37
DG5165 54.625 29.1377 1.42e-17 1.161e-17 5.618e-18 55.384 1202.41
DG5166 54.4767 29.0607 1.28e-17 1.141e-17 5.581e-18 46.9913 1201.94
DG5167 54.0587 29.1609 1.572e-17 1.325e-17 5.468e-18 59.8001 1202.5
DG5168 54.1289 29.1719 1.432e-17 1.13e-17 5.57e-18 56.2802 1202.88
DG5246 17.1651 32.4256 1.846e-16 1.254e-16 4.01e-17 142.1747 493.68
DG5247 16.9766 31.7804 7.481e-17 5.197e-17 2.717e-17 123.1675 493.55
DG5248 17.0549 31.7429 6.38e-17 5.032e-17 2.579e-17 148.6493 492.56
DG5249 18.2254 32.0277 6.607e-17 5.538e-17 2.064e-17 119.7081 492.99
DG5250 16.9437 32.3057 4.21e-17 3.711e-17 1.636e-17 215.4463 493.92
DG5251 17.9556 32.2728 6.157e-17 4.92e-17 2.066e-17 126.0248 494.49
DG5252 16.001 32.6391 6.632e-17 5.331e-17 2.659e-17 133.9358 492.92
DG5253 17.4481 32.8325 6.855e-17 5.06e-17 2.4e-17 144.1404 492.81
DG5254 17.2225 32.8872 6.191e-17 4.971e-17 2.337e-17 119.1412 493.12
DG5255 16.1133 33.0237 7.21e-17 4.893e-17 2.258e-17 146.6963 493.56
DG5256 16.3998 32.6236 7.179e-17 5.208e-17 2.603e-17 109.401 493.54
DG5257 16.8532 32.3633 4.507e-17 3.733e-17 1.652e-17 265.4486 492.37
DG5258 17.3776 32.9056 6.073e-17 5.146e-17 2.18e-17 117.3328 493.41
DG5259 18.0867 32.7476 7.485e-17 5.374e-17 2.451e-17 114.9013 494.24
DG5260 17.4442 32.3858 7.094e-17 5.779e-17 2.268e-17 135.6348 493.4
DG5291 229.9793 44.0745 1.726e-17 1.335e-17 6.318e-18 176.9773 928.54
DG5292 229.6587 43.9639 2.197e-17 1.805e-17 8.42e-18 78.7071 930.15
DG5293 230.1398 44.1748 2.36e-17 1.97e-17 8.573e-18 66.6008 930.09
DG5294 229.8908 43.9021 2.408e-17 1.86e-17 8.83e-18 75.7025 929.16
DG5295 230.0361 43.8749 2.459e-17 1.98e-17 8.72e-18 69.3345 930.71
DG5296 229.6793 43.9513 2.534e-17 2.195e-17 9.359e-18 62.0611 928.41
DG5297 229.6827 44.1004 3.446e-17 2.671e-17 1.124e-17 66.8969 929.82
DG5298 229.9359 44.1953 2.301e-17 1.949e-17 8.349e-18 68.5893 931.28
DG5345 74.0223 16.1227 3.574e-17 3.509e-17 1.396e-17 133.6819 584.79
DG5346 42.1171 48.4306 1.428e-17 1.284e-17 5.476e-18 73.4555 997.39
DG5463 180.7175 42.6859 3.644e-17 2.822e-17 1.372e-17 168.1369 619.05
DG5464 180.6427 42.6776 5.864e-17 4.713e-17 2.084e-17 125.4198 618.55
DG5465 181.0127 42.6842 4.201e-17 3.394e-17 1.434e-17 186.7248 619.77
DG5466 180.7938 42.7153 7.169e-17 6.198e-17 2.226e-17 103.8266 619.27
DG5486 5.7511 35.2206 7.963e-18 5.691e-18 2.883e-18 59.9358 1437.78
DG5492 321.079 52.107 1.529e-16 1.22e-16 5.451e-17 206.4107 380.58
DG5546 329.128 16.8216 1.967e-17 1.638e-17 6.545e-18 202.4321 727.4
DG5547 328.6675 16.9441 3.129e-17 2.482e-17 1.149e-17 90.7287 728.85
DG5548 330.2615 16.8972 2.794e-17 2.511e-17 9.788e-18 67.821 727.89
DG5549 328.6403 16.6226 4.23e-17 3.404e-17 1.299e-17 79.7571 726.94
DG5550 328.8679 16.8812 2.904e-17 2.803e-17 1.071e-17 69.0479 727.76
DG5551 328.7205 16.8119 3.021e-17 2.605e-17 1.138e-17 97.105 727.1
DG5552 329.2645 16.7381 2.218e-17 1.736e-17 7.67e-18 148.2457 728.41
DG5553 329.3322 16.6763 1.983e-17 1.762e-17 7.521e-18 87.9645 728.74
DG5554 328.8188 16.9667 2.905e-17 2.228e-17 1.052e-17 65.0155 727.71
DG5555 171.7179 25.8051 2.546e-16 1.708e-16 5.825e-17 374.0317 464.45
DG5556 170.5326 25.3583 8.337e-17 7.15e-17 3.012e-17 143.6231 460.82
DG5557 171.6212 26.5781 6.415e-17 5.374e-17 1.969e-17 153.3214 463.99
DG5558 172.3844 26.7558 9.049e-17 7.174e-17 3.135e-17 125.1916 463.95
DG5559 171.2737 25.6777 8.312e-17 7.356e-17 2.931e-17 142.9226 461.16
DG5560 172.4105 25.0813 8.746e-17 7.098e-17 2.953e-17 122.2129 463.25
DG5561 171.8543 25.1474 1.256e-16 1.024e-16 3.75e-17 170.7742 464.26
DG5562 171.8439 25.4721 8.746e-17 7.609e-17 3.5e-17 171.8818 465.37
DG5563 170.5701 25.7366 9.226e-17 7.374e-17 3.456e-17 172.4035 465.32
DG5564 172.4951 24.9302 9.705e-17 7.743e-17 3.549e-17 144.8249 464.96
DG5565 170.9431 25.3149 6.9e-17 4.919e-17 2.391e-17 144.8364 465.34
DG5566 170.5128 25.9293 8.254e-17 6.914e-17 3.189e-17 128.5807 464.6
DG5567 171.5561 25.919 6.244e-17 4.913e-17 2.293e-17 185.5349 465.1
DG5568 173.1457 25.4661 8.465e-17 6.653e-17 3.226e-17 136.3923 463.17
DG5569 170.7024 26.281 8.504e-17 6.771e-17 2.966e-17 140.0398 465.13
DG5608 23.0412 42.6194 3.12e-17 2.661e-17 9.653e-18 90.2417 1336.87
DG5609 22.8071 42.8664 1.254e-17 1.101e-17 4.9e-18 49.1573 1336.84
DG5610 23.0724 42.5627 1.162e-17 9.839e-18 4.258e-18 45.4901 1337.43
DG5611 22.9953 42.3821 1.098e-17 9.958e-18 4.498e-18 46.8311 1334.88
DG5612 23.0477 42.3116 1.158e-17 1.037e-17 4.469e-18 49.1037 1334.84
DG5613 22.8657 42.5032 1.169e-17 1.025e-17 4.743e-18 46.4993 1334.66
DG5614 23.1778 42.4145 1.197e-17 9.742e-18 4.653e-18 54.0147 1334.39
DG5615 23.3735 42.5946 1.085e-17 9.443e-18 4.402e-18 43.8438 1336.21
DG5616 22.6726 42.6096 7.849e-18 6.846e-18 3.142e-18 51.0473 1336.38
DG5617 22.9543 42.4903 7.294e-18 6.114e-18 3.105e-18 62.8324 1334.64
DG5618 23.1682 42.9386 1.17e-17 1.037e-17 4.414e-18 48.8472 1336.48
DG5619 22.7933 42.6603 7.792e-18 6.504e-18 3.353e-18 68.4928 1333.27
DG5620 23.1701 42.7828 9.161e-18 7.42e-18 3.387e-18 86.97 1335.33
DG5621 23.1691 42.6255 8.061e-18 7.682e-18 3.295e-18 78.0194 1334.79
DG5622 22.8066 42.8283 7.574e-18 6.034e-18 2.523e-18 54.9125 1335.02
DG5623 22.8141 42.387 1.162e-17 8.821e-18 4.16e-18 49.0058 1335.61
DG5624 23.1043 42.9124 1.221e-17 1.044e-17 4.899e-18 49.1523 1336.85
DG5625 22.6538 42.528 7.191e-18 5.835e-18 2.621e-18 60.3101 1333.39
DG5658 176.6366 44.407 2.177e-17 1.651e-17 8.42e-18 121.0335 799.92
DG5659 176.7133 44.4797 3.222e-17 3.118e-17 1.315e-17 94.5531 798.45
DG5660 176.7523 44.2896 3.205e-17 2.675e-17 1.268e-17 79.6955 799.9
DG5661 176.7971 44.2836 2.997e-17 2.424e-17 1.062e-17 85.5868 799.97
DG5662 176.6225 44.4198 3.619e-17 2.775e-17 1.245e-17 85.8233 799.49
DG5672 331.2166 23.4261 1.425e-17 1.147e-17 4.687e-18 46.0426 1506.18
DG5673 330.9617 23.4596 9.923e-18 7.456e-18 3.668e-18 37.0955 1505.76
DG5674 330.9358 23.3943 7.284e-18 5.982e-18 2.949e-18 50.134 1506.33
DG0017 242.0092 155.7238 6.7e-18 5.468e-18 2.711e-18 46.6589 1508.79
DG0032 1.1129 136.6791 1.061e-16 8.681e-17 3.879e-17 172.7321 437.06
DG0033 1.276 136.6952 1.022e-16 7.71e-17 3.481e-17 147.2167 436.44
DG0034 1.2627 136.5497 1.009e-16 9.013e-17 3.529e-17 144.7461 437.3
DG0086 256.5162 146.9594 3.929e-17 3.38e-17 1.628e-17 256.1929 528.12
DG0087 256.52 146.8353 5.539e-17 4.45e-17 1.87e-17 111.6308 529.41
DG0088 256.5676 146.8876 5.297e-17 4.435e-17 2.072e-17 97.766 528.08
DG0089 256.9646 146.9171 5.875e-17 4.769e-17 2.066e-17 141.2242 528.09
DG0090 256.3222 146.851 5.656e-17 3.984e-17 2.022e-17 120.2478 530.15
DG0091 256.7167 147.0687 5.57e-17 4.235e-17 1.879e-17 106.3598 529.46
DG0092 256.739 146.8388 6.142e-17 4.653e-17 2.201e-17 111.0827 528.59
DG0093 256.7823 146.967 6.041e-17 5.428e-17 2.24e-17 118.5245 527.8
DG0136 150.0028 130.9081 1.327e-16 9.661e-17 4.027e-17 364.3701 367.42
DG0137 149.6084 131.298 1.63e-16 1.216e-16 5.373e-17 195.1813 368.69
DG0138 149.7931 130.8962 1.607e-16 1.316e-16 5.117e-17 161.3689 367.66
DG0139 150.0075 131.0275 1.478e-16 1.265e-16 5.157e-17 201.1725 368.99
DG0140 149.4777 131.091 1.771e-16 1.47e-16 6.459e-17 221.0329 367.99
DG0151 225.5697 172.6166 1.091e-16 8.339e-17 2.724e-17 394.5125 600.45
DG0152 226.1528 172.015 4.237e-17 3.275e-17 1.408e-17 89.1918 601.92
DG0153 223.072 173.0737 4.187e-17 2.998e-17 1.402e-17 93.024 598.55
DG0154 230.3278 172.6359 4.167e-17 3.593e-17 1.41e-17 107.4659 601.88
DG0155 223.5221 172.2045 4.814e-17 3.308e-17 1.477e-17 110.7078 599.68
DG0156 225.2781 172.9855 3.086e-17 2.345e-17 1.206e-17 170.0276 599.88
DG0157 227.0554 172.532 4.061e-17 3.226e-17 1.389e-17 90.2723 599.49
DG0158 227.1192 173.2197 4.104e-17 3.133e-17 1.392e-17 87.0214 600.27
DG0159 225.2601 173.1695 4.606e-17 3.591e-17 1.757e-17 108.2223 602.15
DG0160 227.0215 172.4684 2.902e-17 2.194e-17 9.977e-18 159.4141 599.53
DG0161 224.439 172.8557 2.906e-17 2.464e-17 1.03e-17 102.5904 599.31
DG0162 227.7072 172.2606 5.76e-17 4.527e-17 1.783e-17 114.3001 601.09
DG0163 226.0686 172.4075 4.052e-17 3.207e-17 1.374e-17 95.1385 598.68
DG0164 227.5504 173.2593 3.932e-17 3.381e-17 1.396e-17 85.6969 601.95
DG0165 227.3718 172.8366 4.261e-17 3.239e-17 1.637e-17 127.1123 598.5
DG0166 228.6283 172.2834 2.907e-17 2.493e-17 1.087e-17 151.9897 600.22
DG0167 228.4328 172.5632 4.16e-17 3.579e-17 1.565e-17 111.572 598.7
DG0168 228.602 172.9099 3.918e-17 3.156e-17 1.511e-17 84.9474 598.7
DG0169 221.346 172.1913 2.769e-17 2.365e-17 1.044e-17 100.3837 599.17
DG0224 330.5801 141.3613 1.403e-16 1.14e-16 3.795e-17 189.1882 597.34
DG0225 330.1497 141.3285 3.343e-17 2.641e-17 1.219e-17 140.4423 597.82
DG0226 329.9525 141.6404 6.022e-17 4.451e-17 2.182e-17 123.3674 597.38
DG0227 330.1116 140.7361 5.032e-17 3.89e-17 1.833e-17 87.6506 601.47
DG0228 330.055 141.3839 5.723e-17 4.707e-17 1.999e-17 129.2262 597.75
DG0229 329.9604 141.7771 4.996e-17 4.181e-17 1.782e-17 106.4507 597.67
DG0230 330.1001 140.9464 3.577e-17 2.823e-17 1.337e-17 122.4745 596.96
DG0231 329.7636 141.9639 5.971e-17 4.435e-17 2.16e-17 104.8409 600.72
DG0232 330.9442 141.119 3.334e-17 2.882e-17 1.287e-17 230.0574 596.68
DG0233 330.9592 142.104 5.025e-17 4.265e-17 1.882e-17 96.8651 596.7
DG0234 329.7217 140.7162 5.411e-17 4.508e-17 2.219e-17 126.9112 597.78
DG0235 330.9248 142.1385 6.041e-17 4.698e-17 2.004e-17 101.9009 597.52
DG0236 331.8338 141.0346 5.686e-17 4.362e-17 2.102e-17 143.6399 597.19
DG0237 331.5181 141.7632 5.989e-17 4.492e-17 2.027e-17 119.1215 597.9
DG0238 330.0978 141.2019 5.263e-17 4.017e-17 1.836e-17 101.413 599.64
DG0239 330.4224 140.4731 5.239e-17 3.921e-17 2e-17 112.2208 598.58
DG0240 330.7349 141.1761 5.141e-17 4.378e-17 1.804e-17 107.0642 599.24
DG0241 329.8856 140.6728 5.389e-17 4.246e-17 1.732e-17 102.1743 597.25
DG0242 330.1353 142.214 4.818e-17 4.223e-17 1.72e-17 88.4756 600.98
DG0283 333.3069 140.0047 3.108e-17 2.466e-17 1.067e-17 197.5198 670.84
DG0284 332.923 139.8693 4.05e-17 3.356e-17 1.682e-17 80.838 669.23
DG0285 333.1087 140.3373 4.013e-17 3.301e-17 1.44e-17 100.2053 669.14
