Name Equatorial Polar Luminosity
RS5800 108.60 102.43 3.551e-10
RS5801 80.12 59.99 2.082e-10
RS5802 79.90 60.04 5.524e-10
RS5803 131.65 66.44 4.214e-11
RS5804 131.62 66.20 4.819e-10
RS5805 131.62 66.47 4.902e-11
RS5806 131.52 66.39 5.268e-11
RS5807 357.20 94.45 8.402e-08
RS5808 357.49 94.11 1.143e-09
RS5809 358.22 95.27 1.046e-09
RS5810 358.11 93.46 6.977e-10
RS5811 356.86 93.59 3.346e-10
RS5812 356.43 93.84 6.537e-10
RS5813 357.75 95.83 8.978e-10
RS5814 357.21 94.38 7.371e-10
RS5815 358.67 95.65 9.138e-10
RS5816 357.11 94.61 5.307e-08
RS5817 357.58 94.06 2.032e-09
RS5818 356.64 93.91 1.191e-09
RS5819 263.67 129.09 5.457e-09
RS5820 263.62 128.64 1.549e-10
RS5821 263.82 128.91 1.225e-10
RS5822 263.75 129.19 3.341e-11
RS5823 263.30 128.59 9.972e-11
RS5824 264.13 129.18 5.290e-11
RS5825 264.08 129.18 3.079e-11
RS5826 263.96 128.62 8.067e-11
RS5827 264.19 129.36 5.067e-11
RS5828 264.03 128.94 2.602e-11
RS5829 263.32 129.28 5.872e-11
RS5830 263.19 129.07 4.398e-11
RS5831 264.16 128.77 7.617e-11
RS5832 263.19 129.22 4.129e-11
RS5833 263.91 129.23 1.256e-10
RS5834 263.85 129.17 8.632e-11
RS5835 263.92 129.54 1.323e-10
RS5836 141.95 151.47 6.067e-09
RS5837 141.92 151.95 1.442e-10
RS5838 141.59 151.73 2.762e-11
RS5839 141.40 151.23 2.129e-09
RS5840 142.17 151.69 3.933e-09
RS5841 141.10 151.59 4.419e-11
RS5842 142.62 151.93 3.522e-11
RS5843 143.24 151.60 7.034e-11
RS5844 141.28 151.82 1.210e-10
RS5845 141.42 151.17 1.182e-09
RS5846 142.15 151.05 4.456e-11
RS5847 141.41 151.31 1.119e-10
RS5848 140.84 151.81 2.398e-11
RS5849 141.98 151.26 1.748e-09
RS5850 142.02 151.55 1.460e-09
RS5851 140.72 151.69 8.393e-11
RS5852 141.95 151.14 2.548e-11
RS5853 142.76 151.93 6.381e-11
RS5854 142.74 151.02 1.355e-09
RS5855 141.02 151.77 1.062e-10
RS5856 141.64 151.96 8.205e-10
RS5857 142.29 151.97 5.006e-10
RS5858 141.10 152.03 6.162e-11
RS5859 142.08 151.81 1.143e-10
RS5860 142.80 151.69 2.842e-11
RS5861 312.59 26.15 4.675e-11
RS5862 212.41 54.07 2.141e-09
RS5863 212.27 53.89 2.014e-09
RS5864 212.62 53.69 4.650e-10
RS5865 212.89 53.41 1.172e-09
RS5866 14.49 20.63 2.953e-08
RS5867 12.59 20.30 1.965e-10
RS5868 14.68 21.17 1.140e-10
RS5869 15.45 20.93 1.216e-10
RS5870 12.89 20.76 1.174e-10
RS5871 15.55 20.59 1.121e-10
RS5872 13.63 20.82 1.700e-10
RS5873 15.46 20.82 6.853e-11
RS5874 15.47 20.15 8.826e-11
RS5875 13.27 20.65 1.460e-10
RS5876 13.12 21.08 1.462e-10
RS5877 15.12 21.06 1.199e-10
RS5878 215.20 124.62 7.911e-11
RS5879 246.77 78.05 3.750e-10
RS5880 246.76 78.00 1.350e-11
RS5881 246.86 78.00 1.951e-11
RS5882 246.78 78.04 9.747e-12
RS5883 246.83 78.03 1.286e-11
RS5884 246.84 77.99 9.611e-12
RS5885 56.78 80.39 2.483e-09
RS5886 56.84 80.59 9.588e-11
RS5887 57.06 80.30 3.441e-11
RS5888 56.75 80.47 5.598e-11
RS5889 56.57 80.50 1.192e-10
RS5890 57.13 80.39 9.321e-11
RS5891 56.69 80.13 6.215e-11
RS5892 56.49 80.37 4.015e-11
RS5893 17.53 80.73 1.125e-10
RS5894 17.51 81.00 2.259e-10
RS5895 17.43 80.67 8.935e-11
RS5896 17.38 80.84 2.188e-10
RS5897 357.50 30.65 1.681e-09
RS5898 357.39 30.84 2.023e-10
RS5899 357.07 30.62 9.709e-11
RS5900 357.11 30.49 2.534e-10
RS5901 357.42 30.86 2.859e-10
RS5902 184.07 50.31 2.622e-08
RS5903 184.05 50.79 1.415e-10
RS5904 184.93 50.35 1.486e-10
RS5905 183.74 49.95 6.904e-11
RS5906 184.36 50.74 4.174e-11
RS5907 184.14 50.85 1.769e-10
RS5908 184.06 50.64 8.968e-11
RS5909 183.37 49.97 2.592e-10
RS5910 183.69 50.33 1.481e-10
RS5911 184.79 50.16 8.003e-11
RS5912 184.24 50.53 2.425e-10
RS5913 183.23 50.72 1.048e-10
RS5914 183.38 50.18 1.698e-10
RS5915 1.16 36.55 2.517e-10
RS5916 1.26 36.36 1.186e-10
RS5917 1.03 36.43 8.022e-11
RS5918 239.67 85.65 1.599e-11
RS5919 239.70 85.66 1.844e-11
RS5920 264.37 40.79 8.127e-09
RS5921 264.36 40.97 2.388e-11
RS5922 264.85 40.71 5.259e-11
RS5923 264.40 40.79 4.700e-11
RS5924 264.17 40.87 4.625e-11
RS5925 264.39 40.93 6.932e-11
RS5926 264.33 40.73 2.641e-11
RS5927 263.97 40.57 6.737e-11
RS5928 264.45 41.07 7.668e-11
RS5929 263.82 40.83 4.543e-11
RS5930 158.84 102.71 1.722e-10
RS5931 158.76 102.56 2.010e-10
RS5932 158.98 103.09 4.773e-10
RS5933 23.11 110.21 2.928e-09
RS5934 22.97 110.07 3.220e-11
RS5935 22.99 110.18 4.588e-11
RS5936 22.90 110.20 3.896e-11
RS5937 23.17 110.37 2.364e-11
RS5938 23.04 110.22 1.912e-11
RS5939 22.93 110.27 3.507e-11
RS5940 22.99 110.20 3.065e-11
RS5941 23.07 110.06 1.789e-11
RS5942 227.97 153.22 7.570e-10
RS5943 228.44 153.53 8.256e-10
RS5944 227.46 153.28 1.188e-09
RS5945 279.28 160.60 1.687e-08
RS5946 281.19 160.84 2.186e-10
RS5947 279.74 160.64 3.192e-10
RS5948 279.36 160.45 1.085e-08
RS5949 278.59 160.60 1.655e-10
RS5950 280.07 160.51 2.727e-10
RS5951 279.89 160.82 8.646e-11
RS5952 278.59 160.78 2.389e-10
RS5953 337.38 93.54 1.277e-09
RS5954 337.16 93.52 2.217e-11
RS5955 337.47 93.56 1.736e-11
RS5956 337.45 93.65 1.451e-11
RS5957 337.42 93.59 1.216e-11
RS5958 337.46 93.64 3.192e-11
RS5959 337.33 93.43 7.146e-12
RS5960 118.79 109.78 4.673e-10
RS5961 93.78 69.08 2.867e-10
RS5962 93.68 68.79 9.985e-11
RS5963 93.58 68.66 4.846e-10
RS5964 159.04 116.27 9.481e-10
RS5965 159.20 115.76 3.038e-10
RS5966 10.48 123.11 8.766e-09
RS5967 10.43 123.23 1.008e-10
RS5968 10.41 123.43 1.425e-10
RS5969 10.03 123.32 5.317e-11
RS5970 10.62 123.21 4.196e-11
RS5971 10.75 122.76 4.829e-11
RS5972 10.67 122.80 4.959e-11
RS5973 10.61 123.05 1.510e-10
RS5974 10.36 123.29 1.342e-10
RS5975 338.01 63.49 2.351e-10
RS5976 338.17 63.54 1.849e-10
RS5977 331.38 101.18 6.477e-11
RS5978 331.33 101.31 1.581e-10
RS5979 255.33 154.04 5.211e-09
RS5980 255.39 154.19 1.392e-11
RS5981 255.83 154.16 4.355e-11
RS5982 255.17 153.83 3.939e-11
RS5983 255.18 153.98 3.456e-11
RS5984 255.55 153.98 1.892e-11
RS5985 255.22 154.22 2.751e-11
RS5986 255.27 154.17 2.782e-11
RS5987 255.45 154.15 2.701e-11
RS5988 255.29 153.78 2.037e-11
RS5989 255.21 154.09 4.074e-11
RS5990 125.95 26.08 1.999e-10
RS5991 126.21 26.20 2.731e-10
RS5992 302.80 122.72 3.859e-08
RS5993 303.18 124.21 2.469e-10
RS5994 302.95 123.01 3.185e-10
RS5995 303.49 123.47 1.423e-10
RS5996 302.19 122.02 5.163e-10
RS5997 302.35 122.20 4.068e-10
RS5998 302.41 122.89 2.877e-10
RS5999 303.19 122.84 1.206e-08
RS6000 303.18 123.15 6.404e-09
RS6001 303.56 122.88 4.788e-10
RS6002 302.26 122.29 5.101e-10
RS6003 301.55 121.96 2.462e-10
RS6004 304.29 123.81 7.212e-10
RS6005 302.18 122.61 1.122e-10
RS6006 302.00 122.33 3.522e-10
RS6007 303.97 123.16 3.580e-10
RS6008 258.19 66.41 1.414e-10
RS6009 154.30 141.78 4.277e-09
RS6010 154.43 141.98 1.024e-11
RS6011 153.96 141.64 5.193e-11
RS6012 154.32 141.81 4.878e-11
RS6013 154.59 141.89 9.009e-12
RS6014 154.66 141.55 6.792e-12
RS6015 154.18 141.56 1.922e-11
RS6016 154.31 141.74 4.525e-11
RS6017 154.43 141.81 1.387e-09
RS6018 154.72 141.77 3.871e-11
RS6019 154.00 141.56 1.916e-11
RS6020 154.49 141.59 3.926e-11
RS6021 127.21 130.43 3.217e-11
RS6022 176.18 96.79 5.634e-09
RS6023 176.11 96.90 6.609e-11
RS6024 175.97 96.69 4.597e-11
RS6025 176.05 96.84 4.607e-11
RS6026 176.44 96.61 4.204e-11
RS6027 176.01 96.91 5.196e-11
RS6028 176.11 96.86 3.046e-11
RS6029 176.25 97.12 1.014e-10
RS6030 176.30 96.74 4.061e-11
RS6031 175.92 96.68 3.082e-11
RS6032 175.94 96.67 4.497e-11
RS6033 175.90 96.72 9.504e-11
RS6034 176.38 97.06 2.226e-11
RS6035 101.82 100.34 4.695e-09
RS6036 102.11 100.09 2.690e-10
RS6037 101.63 100.21 6.485e-11
RS6038 101.93 100.11 8.487e-11
RS6039 101.92 100.56 2.808e-10
RS6040 101.99 100.43 2.489e-10
RS6041 207.67 147.38 3.641e-09
RS6042 207.46 147.22 3.898e-11
RS6043 207.85 147.29 8.331e-11
RS6044 207.55 147.29 4.552e-11
RS6045 208.02 147.49 5.239e-11
RS6046 208.05 147.28 2.187e-11
RS6047 207.21 147.25 5.243e-11
RS6048 207.75 147.20 1.959e-11
RS6049 325.47 137.29 1.684e-08
RS6050 325.59 137.12 4.156e-11
RS6051 326.17 137.29 9.183e-11
RS6052 324.86 137.11 2.285e-10
RS6053 325.44 137.15 1.124e-10
RS6054 325.13 136.90 8.907e-11
RS6055 325.89 137.65 1.120e-10
RS6056 325.67 137.59 1.332e-10
RS6057 325.68 137.55 9.123e-11
RS6058 324.68 137.15 1.746e-10
RS6059 325.47 137.18 1.665e-10
RS6060 324.73 137.35 8.600e-11
RS6061 219.51 124.49 2.409e-09
RS6062 219.47 124.33 1.913e-10
RS6063 219.10 124.65 2.297e-11
RS6064 219.50 124.73 1.354e-11
RS6065 219.24 124.43 3.033e-11
RS6066 219.67 124.52 3.878e-10
RS6067 219.53 124.48 1.817e-11
RS6068 219.57 124.65 3.508e-11
RS6069 219.60 124.49 2.919e-11
RS6070 219.50 124.77 8.609e-12
RS6071 219.80 124.38 1.943e-11
RS6072 219.42 124.79 3.168e-11
RS6073 219.43 124.19 2.972e-11
RS6074 219.67 124.49 3.444e-11
RS6075 219.79 124.76 2.980e-11
RS6076 219.55 124.15 1.944e-11
RS6077 219.34 124.64 3.914e-11
RS6078 352.90 132.65 3.701e-08
RS6079 352.53 132.00 1.642e-10
RS6080 352.46 132.67 6.586e-10
RS6081 352.31 132.79 4.767e-10
RS6082 353.27 132.30 8.618e-10
RS6083 353.24 132.91 2.339e-10
RS6084 352.34 132.48 3.331e-10
RS6085 204.00 78.61 4.191e-09
RS6086 203.79 78.62 4.514e-11
RS6087 203.85 78.50 3.591e-11
RS6088 203.97 78.58 1.860e-11
RS6089 203.91 78.76 3.096e-11
RS6090 203.88 78.54 8.964e-12
RS6091 203.86 78.63 3.469e-11
RS6092 203.95 78.40 5.550e-11
RS6093 204.11 78.59 5.788e-10
RS6094 204.14 78.80 1.246e-11
RS6095 315.80 97.55 1.122e-09
RS6096 315.78 97.58 3.885e-11
RS6097 305.74 131.30 2.079e-09
RS6098 305.20 131.15 1.643e-11
RS6099 306.08 131.14 1.605e-11
RS6100 305.43 131.60 2.654e-11
RS6101 305.41 131.29 3.374e-11
RS6102 305.92 131.34 3.601e-11
RS6103 305.69 131.10 6.690e-10
RS6104 306.35 131.52 2.066e-11
RS6105 305.88 131.69 1.681e-11
RS6106 305.28 131.15 2.103e-10
RS6107 305.69 131.56 1.075e-11
RS6108 305.91 131.09 2.746e-11
RS6109 305.85 130.88 2.358e-11
RS6110 305.96 131.42 2.619e-11
RS6111 305.72 131.56 4.758e-11
RS6112 305.22 131.26 5.722e-11
RS6113 305.60 131.22 3.472e-11
RS6114 305.65 131.43 7.692e-12
RS6115 306.19 131.08 2.451e-11
RS6116 305.05 131.31 1.185e-11
RS6117 305.71 131.41 4.332e-11
RS6118 200.75 96.95 1.598e-07
RS6119 202.28 96.41 9.520e-10
RS6120 200.23 96.45 2.093e-09
RS6121 201.10 96.98 1.839e-09
RS6122 201.31 97.23 7.375e-10
RS6123 199.90 98.51 2.938e-09
RS6124 200.98 98.16 9.710e-10
RS6125 201.76 96.14 6.030e-10
RS6126 201.50 97.30 2.878e-09
RS6127 200.44 97.51 5.796e-10
RS6128 200.26 96.98 1.029e-09
RS6129 257.93 47.55 2.533e-10
RS6130 171.33 14.61 2.386e-07
RS6131 166.91 14.37 1.902e-09
RS6132 166.44 14.99 1.245e-08
RS6133 173.00 13.64 8.888e-10
RS6134 171.52 14.34 1.361e-09
RS6135 166.77 13.49 1.214e-09
RS6136 177.56 13.36 1.480e-09
RS6137 171.92 15.92 1.696e-08
RS6138 172.07 13.96 1.297e-09
RS6139 177.46 13.66 7.882e-10
RS6140 173.91 16.04 1.415e-09
RS6141 179.53 14.57 1.867e-09
RS6142 177.85 13.31 6.444e-10
RS6143 163.15 15.18 9.286e-10
RS6144 262.93 124.83 1.293e-07
RS6145 262.23 125.42 8.123e-10
RS6146 262.80 124.91 6.844e-08
RS6147 261.48 126.06 1.489e-09
RS6148 264.21 126.14 9.457e-10
RS6149 262.30 123.28 2.075e-09
RS6150 262.30 125.55 1.246e-09
RS6151 262.97 123.93 2.427e-09
RS6152 262.32 125.33 1.273e-09
RS6153 70.68 62.37 4.937e-10
RS6154 70.78 62.35 1.106e-11
RS6155 70.73 62.25 2.922e-11
RS6156 70.63 62.42 2.231e-11
RS6157 70.68 62.33 2.868e-11
RS6158 158.63 58.72 2.397e-10
RS6159 304.09 129.15 4.438e-11
RS6160 304.12 129.12 1.135e-10
RS6161 278.12 150.00 3.141e-11
RS6162 288.27 132.35 1.213e-08
RS6163 289.68 132.77 9.194e-10
RS6164 289.49 132.72 9.521e-10
RS6165 289.30 131.83 1.995e-09
RS6166 287.62 132.63 6.250e-10
RS6167 173.46 50.49 1.985e-11
RS6168 216.68 97.62 2.382e-11
RS6169 349.86 52.57 1.062e-09
RS6170 39.47 107.47 1.333e-11
RS6171 39.46 107.51 1.289e-10
RS6172 39.53 107.52 2.080e-11
RS6173 39.45 107.40 6.558e-11
RS6174 308.23 94.08 3.602e-11
RS6175 43.10 72.02 2.398e-07
RS6176 42.93 69.88 3.900e-09
RS6177 42.73 69.40 1.513e-09
RS6178 45.33 72.47 2.538e-09
RS6179 43.08 73.98 1.721e-09
RS6180 44.15 72.68 2.523e-09
RS6181 43.96 70.38 1.732e-09
RS6182 42.56 71.59 3.569e-09
RS6183 43.64 71.37 1.332e-09
RS6184 44.33 74.66 1.934e-09
RS6185 42.17 70.86 1.021e-09
RS6186 43.74 73.73 2.193e-09
RS6187 41.88 72.29 2.291e-09
RS6188 212.33 137.70 5.810e-11
RS6189 212.46 137.69 5.541e-11
RS6190 284.96 129.40 7.129e-10
RS6191 284.23 129.28 6.811e-10
RS6192 284.93 129.60 2.368e-10
RS6193 60.15 49.18 2.180e-08
RS6194 59.78 49.40 6.855e-10
RS6195 59.93 49.55 6.763e-10
RS6196 59.98 49.41 5.825e-10
RS6197 59.92 49.78 8.923e-10
RS6198 59.28 49.18 8.648e-10
RS6199 60.14 49.63 3.730e-10
RS6200 173.99 110.06 5.533e-09
RS6201 174.39 109.97 1.300e-10
RS6202 173.89 110.10 1.337e-10
RS6203 174.29 109.89 1.952e-09
RS6204 343.22 70.79 5.581e-08
RS6205 343.94 71.14 1.447e-10
RS6206 343.67 69.64 5.778e-10
RS6207 343.30 70.43 3.727e-10
RS6208 343.71 71.45 7.767e-10
RS6209 342.40 71.48 1.051e-10
RS6210 342.31 70.95 1.897e-10
RS6211 344.63 70.01 6.483e-10
RS6212 343.63 71.23 3.151e-10
RS6213 343.75 71.33 8.608e-10
RS6214 342.65 70.52 8.279e-10
RS6215 342.32 70.59 3.239e-10
RS6216 344.05 71.13 1.566e-10
RS6217 28.21 94.05 1.059e-09
RS6218 28.26 94.07 3.347e-09
RS6219 153.22 40.86 3.224e-08
RS6220 153.04 41.45 2.382e-10
RS6221 152.45 40.27 2.054e-10
RS6222 154.27 41.01 2.488e-10
RS6223 153.67 40.31 2.195e-10
RS6224 154.12 41.08 1.858e-10
RS6225 152.58 41.22 1.358e-10
RS6226 152.46 41.00 1.792e-10
RS6227 153.73 41.52 2.023e-10
RS6228 153.07 41.35 1.227e-10
RS6229 153.31 40.59 1.199e-10
RS6230 152.74 41.57 1.023e-10
RS6231 152.30 40.76 1.323e-10
RS6232 106.90 77.48 7.340e-08
RS6233 107.09 77.59 2.035e-08
RS6234 107.67 76.53 7.299e-10
RS6235 106.03 77.45 6.907e-10
RS6236 108.48 77.91 4.086e-10
RS6237 106.42 76.96 1.661e-10
RS6238 107.71 77.36 1.725e-10
RS6239 106.17 78.25 4.562e-10
RS6240 105.93 78.61 7.452e-10
RS6241 106.30 77.56 3.666e-10
RS6242 105.53 77.32 5.415e-10
RS6243 255.53 106.24 5.407e-09
RS6244 255.56 106.53 5.867e-10
RS6245 255.62 106.73 1.070e-09
RS6246 255.41 105.61 1.011e-09
RS6247 255.21 106.17 6.655e-10
RS6248 156.04 108.47 6.445e-10
RS6249 156.00 108.51 1.791e-10
RS6250 186.43 71.63 7.613e-09
RS6251 186.20 71.45 2.863e-10
RS6252 186.30 71.46 4.689e-11
RS6253 186.72 71.12 1.351e-10
RS6254 186.23 71.30 7.241e-11
RS6255 186.46 71.23 8.927e-11
RS6256 186.34 71.49 3.592e-10
RS6257 186.60 71.58 1.583e-10
RS6258 186.59 109.90 7.087e-08
RS6259 183.42 110.91 5.522e-10
RS6260 187.60 114.19 7.509e-10
RS6261 187.26 112.41 9.965e-09
RS6262 182.19 108.56 1.144e-09
RS6263 185.60 112.08 1.593e-09
RS6264 184.46 113.08 5.694e-10
RS6265 186.17 110.02 3.511e-10
RS6266 188.42 113.06 1.498e-09
RS6267 185.73 110.88 3.401e-08
RS6268 183.62 109.78 3.839e-10
RS6269 188.06 109.44 1.742e-08
RS6270 187.58 113.78 1.868e-10
RS6271 184.80 111.65 6.700e-10
RS6272 183.73 113.66 2.860e-10
RS6273 186.60 108.06 1.964e-08
RS6274 186.58 108.46 2.065e-08
RS6275 188.45 109.10 1.017e-08
RS6276 186.79 107.95 2.466e-10
RS6277 187.23 111.72 1.017e-09
RS6278 188.15 109.42 2.679e-08
RS6279 189.91 112.31 7.737e-10
RS6280 187.75 107.03 2.996e-10
RS6281 187.18 106.27 4.889e-10
RS6282 183.18 111.90 5.376e-10
RS6283 188.89 111.62 3.605e-10
RS6284 188.72 107.37 1.671e-10
RS6285 183.01 109.32 6.940e-09
RS6286 190.28 107.47 5.356e-10
RS6287 186.97 112.36 7.898e-10
RS6288 189.29 112.47 5.767e-10
RS6289 185.37 107.02 5.143e-10
RS6290 186.64 111.64 7.394e-10
RS6291 187.33 109.73 3.325e-08
RS6292 188.94 110.86 3.040e-10
RS6293 186.37 112.36 3.292e-10
RS6294 187.05 108.33 5.166e-10
RS6295 187.41 107.57 1.560e-08
RS6296 189.42 112.61 1.091e-09
RS6297 186.55 111.21 4.355e-10
RS6298 187.42 108.57 1.648e-09
RS6299 187.38 108.00 5.369e-10
RS6300 185.07 109.86 1.086e-08
RS6301 188.31 111.74 2.073e-10
RS6302 208.51 101.04 3.236e-08
RS6303 208.09 100.32 1.461e-10
RS6304 208.28 101.57 3.183e-10
RS6305 209.28 100.96 1.983e-10
RS6306 207.95 101.59 1.710e-10
RS6307 207.84 101.20 1.015e-10
RS6308 208.20 101.10 3.326e-10
RS6309 208.41 100.64 1.231e-10
RS6310 208.66 101.53 1.497e-10
RS6311 208.86 101.09 1.984e-10
RS6312 208.45 101.10 1.915e-10
RS6313 209.46 101.09 2.777e-10
RS6314 208.44 101.02 9.826e-11
RS6315 208.23 101.57 3.424e-09
RS6316 207.85 100.27 1.310e-10
RS6317 253.03 30.01 1.882e-08
RS6318 252.65 30.21 5.231e-10
RS6319 253.67 30.33 3.446e-10
RS6320 253.61 29.44 4.970e-10
RS6321 254.29 29.98 7.241e-10
RS6322 253.40 30.13 9.562e-10
RS6323 144.03 81.37 1.108e-11
RS6324 143.95 81.37 7.936e-12
RS6325 139.09 89.06 8.442e-09
RS6326 139.57 88.85 4.334e-11
RS6327 138.99 89.33 5.382e-11
RS6328 138.57 89.00 9.506e-11
RS6329 138.66 89.22 1.059e-10
RS6330 139.12 89.53 1.482e-11
RS6331 139.54 89.38 7.376e-11
RS6332 138.67 89.01 2.012e-11
RS6333 139.00 89.01 4.594e-11
RS6334 138.81 89.20 6.606e-11
RS6335 139.29 89.27 1.007e-10
RS6336 139.59 89.28 4.777e-11
RS6337 139.13 89.31 8.063e-11
RS6338 138.88 88.82 2.200e-11
RS6339 139.09 88.96 2.626e-11
RS6340 138.89 89.02 2.568e-11
RS6341 179.23 94.83 5.889e-11
RS6342 179.23 94.83 9.410e-11
RS6343 179.22 94.91 3.740e-11
RS6344 179.20 95.01 3.252e-11
RS6345 79.32 134.64 2.376e-11
RS6346 113.84 64.35 1.437e-10
RS6347 113.65 64.32 7.278e-11
RS6348 113.75 64.45 2.311e-11
RS6349 283.84 132.72 7.539e-09
RS6350 283.42 132.68 3.581e-11
RS6351 284.13 132.70 1.337e-10
RS6352 284.10 132.85 2.231e-11
RS6353 284.13 132.70 3.553e-11
RS6354 283.76 132.77 9.474e-11
RS6355 284.04 132.88 8.535e-11
RS6356 283.55 132.91 2.804e-11
RS6357 283.88 132.78 8.554e-11
RS6358 284.47 132.68 2.591e-11
RS6359 283.41 132.90 1.379e-10
RS6360 200.75 67.41 2.060e-08
RS6361 200.91 68.19 2.028e-09
RS6362 200.82 66.72 1.078e-09
RS6363 201.43 67.91 1.386e-09
RS6364 200.55 67.90 7.237e-10
RS6365 200.12 66.47 1.615e-09
RS6366 37.53 106.05 4.907e-08
RS6367 36.85 105.56 1.411e-10
RS6368 37.20 106.76 3.240e-10
RS6369 37.22 106.83 6.564e-11
RS6370 37.74 105.79 7.607e-11
RS6371 37.42 106.73 2.603e-10
RS6372 37.23 106.72 2.441e-10
RS6373 37.37 105.82 2.361e-10
RS6374 37.19 106.16 2.846e-10
RS6375 38.03 105.95 3.424e-10
RS6376 37.32 106.73 8.895e-11
RS6377 297.81 86.49 1.153e-08
RS6378 298.00 86.41 4.422e-10
RS6379 297.88 86.67 3.354e-10
RS6380 297.71 86.20 5.666e-10
RS6381 297.67 86.89 8.649e-11
RS6382 297.87 86.22 4.509e-10
RS6383 113.03 83.40 2.693e-10
RS6384 112.95 83.36 7.850e-10
RS6385 112.59 83.41 2.929e-08
RS6386 194.08 127.74 2.751e-09
RS6387 194.10 127.78 5.226e-10
RS6388 194.09 127.80 8.697e-12
RS6389 194.00 127.79 1.202e-11
RS6390 194.14 127.94 2.016e-11
RS6391 194.01 127.83 1.308e-11
RS6392 194.10 127.82 1.173e-11
RS6393 194.07 127.69 1.794e-11
RS6394 194.18 127.60 1.799e-11
RS6395 194.09 127.70 5.436e-12
RS6396 193.92 127.83 1.533e-11
RS6397 193.89 127.61 1.288e-11
RS6398 190.31 17.87 1.231e-08
RS6399 189.78 17.80 2.323e-10
RS6400 192.20 17.52 6.490e-10
RS6401 191.18 18.00 2.244e-10
RS6402 192.09 18.08 4.479e-10
RS6403 190.88 17.74 5.006e-10
RS6404 133.74 18.41 2.613e-09
RS6405 134.23 18.43 9.633e-12
RS6406 134.77 18.64 1.780e-11
RS6407 133.91 18.37 6.194e-10
RS6408 134.54 18.61 2.038e-11
RS6409 134.11 18.21 2.347e-11
RS6410 133.46 18.38 2.169e-11
RS6411 134.10 18.34 7.931e-10
RS6412 134.09 18.22 1.838e-11
RS6413 133.04 18.55 5.389e-12
RS6414 133.85 18.60 1.548e-11
RS6415 133.43 18.29 1.155e-11
RS6416 133.34 18.10 9.393e-12
RS6417 133.60 18.46 3.708e-12
RS6418 133.61 18.52 8.603e-12
RS6419 133.90 18.56 2.674e-11
RS6420 134.35 18.75 1.125e-11
RS6421 134.11 18.49 5.341e-12
RS6422 133.52 18.67 1.068e-11
RS6423 304.72 74.79 1.788e-10
RS6424 304.70 74.74 9.242e-12
RS6425 304.74 74.78 1.791e-11
RS6426 304.78 74.75 7.220e-12
RS6427 304.71 74.77 1.545e-11
RS6428 99.70 45.49 1.598e-09
RS6429 99.58 45.59 3.422e-11
RS6430 99.88 45.51 4.465e-11
RS6431 99.80 45.56 6.861e-11
RS6432 99.65 45.37 2.557e-11
RS6433 99.87 45.63 2.632e-11
RS6434 99.68 45.35 7.032e-11
RS6435 206.06 137.60 5.911e-10
RS6436 350.45 69.51 7.977e-10
RS6437 350.40 69.54 1.049e-11
RS6438 350.53 69.39 9.431e-12
RS6439 350.50 69.53 5.535e-12
RS6440 350.30 69.58 1.516e-11
RS6441 350.46 69.57 1.391e-11
RS6442 350.55 69.59 5.055e-12
RS6443 350.46 69.64 3.366e-12
RS6444 350.46 69.62 1.010e-11
RS6445 313.88 89.09 3.551e-11
RS6446 313.97 89.11 4.169e-11
RS6447 359.79 92.46 1.266e-10
RS6448 359.93 92.30 6.680e-11
RS6449 359.93 92.49 7.087e-11
RS6450 225.45 18.41 1.997e-11
RS6451 277.26 68.39 3.127e-08
RS6452 276.76 68.52 3.740e-10
RS6453 277.83 67.90 3.086e-10
RS6454 277.18 68.45 1.304e-10
RS6455 276.89 68.17 6.085e-11
RS6456 277.70 68.65 2.072e-10
RS6457 277.32 67.53 5.264e-11
RS6458 277.34 68.69 5.270e-11
RS6459 277.01 68.95 4.225e-10
RS6460 277.75 68.54 2.307e-10
RS6461 328.75 38.94 8.833e-08
RS6462 329.60 40.03 1.301e-09
RS6463 328.54 38.83 5.559e-10
RS6464 328.99 39.32 1.787e-09
RS6465 329.57 39.15 1.700e-09
RS6466 329.40 38.26 1.339e-09
RS6467 326.92 38.81 1.531e-09
RS6468 329.37 38.63 1.215e-09
RS6469 50.66 120.69 1.260e-09
RS6470 50.72 120.55 2.818e-11
RS6471 50.87 120.77 2.768e-11
RS6472 50.73 120.80 5.318e-11
RS6473 50.64 120.54 3.550e-11
RS6474 50.78 120.75 3.247e-11
RS6475 50.81 120.61 9.364e-12
RS6476 40.30 98.50 4.270e-11
RS6477 40.26 98.53 2.836e-11
RS6478 40.23 98.52 1.175e-11
RS6479 40.17 98.42 7.265e-11
RS6480 58.81 101.57 6.966e-09
RS6481 58.95 101.55 2.243e-11
RS6482 58.92 101.54 5.316e-11
RS6483 58.98 101.62 3.220e-11
RS6484 59.07 101.57 3.141e-11
RS6485 59.07 101.61 3.323e-11
RS6486 59.13 101.52 2.338e-11
RS6487 58.78 101.41 3.640e-11
RS6488 58.69 101.44 4.999e-11
RS6489 58.68 101.65 5.205e-11
RS6490 58.81 101.62 2.793e-11
RS6491 2.13 88.75 2.055e-08
RS6492 2.42 87.79 4.334e-10
RS6493 2.61 88.48 2.682e-10
RS6494 0.98 88.59 1.138e-10
RS6495 2.85 87.89 3.656e-10
RS6496 1.65 88.48 3.143e-10
RS6497 2.82 88.47 6.004e-09
RS6498 2.09 89.92 5.236e-10
