Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG3948 212.7467 44.4277 8.333e-16 6.345e-16 2.697e-16 136.0886 450.43
DG3949 212.9402 45.0068 5.352e-16 4.13e-16 1.698e-16 126.1148 447.19
DG3950 212.8553 44.9504 6.642e-16 5.564e-16 2.504e-16 105.1477 450.36
DG4019 159.8574 44.826 1.74e-15 1.3e-15 4.655e-16 201.6662 463.84
DG4020 160.1049 44.9966 6.216e-16 5.401e-16 2.287e-16 107.7203 462.2
DG4021 159.8766 44.4778 6.805e-16 5.961e-16 2.42e-16 129.1091 464.15
DG4022 159.475 44.5768 4.773e-16 4.006e-16 1.635e-16 113.0284 462.57
DG4023 159.3098 44.8534 6.452e-16 5.708e-16 2.359e-16 114.8252 463.78
DG4024 159.6309 44.5326 4.604e-16 3.976e-16 1.676e-16 135.9133 462.08
DG4025 159.7412 44.8772 6.967e-16 5.195e-16 2.541e-16 106.2996 463.13
DG4026 160.356 45.172 6.174e-16 5.489e-16 1.992e-16 93.4079 464.05
DG4027 159.6246 44.658 6.393e-16 5.251e-16 2.35e-16 91.013 463.6
DG4028 159.2875 45.0393 5.578e-26 1.366e-27 7.069e-33 109.8695 464.26
DG4029 160.7012 44.8826 4.958e-16 3.71e-16 1.85e-16 137.2679 460.1
DG4059 312.3303 41.713 1.189e-15 9.746e-16 4.122e-16 177.6613 330.68
DG4141 31.8165 41.7931 1.328e-16 1.178e-16 5.789e-17 59.4544 827.42
DG4142 31.9322 41.7732 2.299e-16 1.816e-16 7.806e-17 62.0789 827.17
DG4143 210.6322 42.1362 3.983e-15 3.24e-15 1.408e-15 336.322 184.46
DG4144 210.2551 42.1043 3.787e-15 3.11e-15 1.316e-15 348.4144 184.58
DG4182 4.969 43.6312 1.324e-15 1.008e-15 5.006e-16 224.5296 279.48
DG4183 175.3633 23.4574 2.493e-16 1.905e-16 8.388e-17 79.5643 643.17
DG4193 295.348 46.1498 5.764e-15 4.482e-15 1.44e-15 436.5043 291.09
DG4194 294.9712 44.6356 7.502e-26 2.029e-27 9.494e-33 228.8763 290.52
DG4195 297.67 46.0916 1.918e-15 1.691e-15 8.165e-16 178.2695 290.43
DG4196 295.9919 47.1758 6.741000000000001e-26 2.002e-27 8.635e-33 287.8429 289.13
DG4197 296.2616 46.1587 7.515e-26 1.986e-27 8.710999999999999e-33 195.0463 288.87
DG4198 295.2423 45.7993 2.112e-15 1.635e-15 7.116e-16 210.6874 287.51
DG4200 295.7714 47.2026 2.339e-15 2.048e-15 7.453e-16 186.3908 290.26
DG4201 294.7879 46.6585 2.057e-15 1.562e-15 7.068e-16 182.2116 292.34
DG4202 295.3934 45.9457 1.368e-15 1.221e-15 5.56e-16 323.7931 289.28
DG4203 297.1952 46.2929 2.005e-15 1.711e-15 8.397e-16 180.3883 286.71
DG4204 294.0225 44.9774 1.587e-15 1.29e-15 6.459e-16 212.1845 292.23
DG4205 295.9342 46.5605 1.405e-15 1.23e-15 5.479e-16 431.486 292.92
DG4206 295.5815 46.4489 2.104e-15 1.765e-15 8.308e-16 202.4481 290.08
DG4207 294.4282 46.3495 3.067e-15 2.363e-15 9.166e-16 181.2591 288.38
DG4208 294.0589 45.9864 2.296e-15 2.015e-15 8.148e-16 186.6876 293.2
DG4209 294.98 47.2611 2.098e-15 1.593e-15 6.21e-16 182.6617 291.53
DG4210 296.1323 44.1301 2.372e-15 2.059e-15 8.814e-16 238.9983 292.81
DG4212 295.282 47.7145 1.548e-15 1.257e-15 5.582e-16 211.7104 292.28
DG4213 295.8318 46.7532 2.053e-15 1.766e-15 6.888e-16 184.1936 292.63
DG4214 296.4215 45.7882 1.693e-15 1.394e-15 5.847e-16 213.5229 287.43
DG4215 86.3737 21.4069 2.654e-15 1.997e-15 1.022e-15 224.2357 203.53
DG4216 87.081 21.429 2.716e-15 2.166e-15 9.634e-16 228.3285 204.26
DG4217 86.9245 21.1118 2.75e-15 2.085e-15 1.017e-15 223.589 204.25
DG4236 18.8939 40.563 1.708e-15 1.4e-15 4.345e-16 314.8411 453.88
DG4237 18.925 40.8896 5.435000000000001e-26 1.4739999999999999e-27 6.588999999999999e-33 86.2579 452.59
DG4238 19.3725 40.5302 6.118e-16 4.985e-16 2.178e-16 104.9586 452.8
DG4239 18.8205 40.4467 6.985e-16 5.152e-16 2.455e-16 105.674 453.84
DG4240 18.8454 40.2717 6.359e-16 5.741e-16 2.623e-16 128.2738 451.48
DG4241 18.6907 40.1638 5.851e-16 5.099e-16 2.12e-16 102.8548 453.89
DG4242 19.1143 40.9851 6.404e-16 5.306e-16 2.679e-16 122.4245 453.9
DG4243 18.4819 40.8209 5.1490000000000005e-26 1.395e-27 6.309e-33 118.7936 453.49
DG4244 18.6794 40.9164 6.455e-16 5.511e-16 2.503e-16 99.0979 453.71
DG4245 19.3088 40.5416 6.281e-16 5.678e-16 2.626e-16 110.4416 453.52
DG4247 111.1666 25.3242 1.381e-15 9.575e-16 4.651e-16 217.5237 318.22
DG4277 102.0779 11.614 3.028e-16 2.767e-16 1.217e-16 102.3328 591.07
DG4323 239.7211 46.9186 8.949e-16 7.681e-16 3.672e-16 145.7991 393.75
DG4324 239.5625 47.0985 7.944e-16 6.88e-16 2.777e-16 113.1204 393.89
DG4325 307.8603 38.4483 3.495e-15 2.571e-15 8.425e-16 348.6912 344.18
DG4326 309.4603 37.9303 1.324e-15 1.07e-15 4.297e-16 138.2065 343.75
DG4327 306.7742 38.464 1.317e-15 1.116e-15 4.919e-16 150.7206 342.52
DG4328 308.8516 38.7477 5.939e-26 1.533e-27 7.205e-33 160.764 342.5
DG4329 309.0133 37.9393 1.347e-15 9.697e-16 4.364e-16 137.1721 342.41
DG4330 307.5449 38.1675 6.024000000000001e-26 1.526e-27 6.878e-33 188.7521 340.54
DG4331 309.2728 38.0658 1.84e-15 1.424e-15 5.872e-16 148.8199 342.22
DG4332 306.4614 38.3446 1.354e-15 9.952e-16 4.391e-16 139.9784 339.91
DG4333 307.5888 37.9504 6.371000000000001e-26 1.625e-27 6.931e-33 185.2951 342.97
DG4334 307.3341 38.5687 1.187e-15 1.104e-15 4.622e-16 141.1604 343.4
DG4335 308.0235 38.4684 1.268e-15 1.11e-15 4.358e-16 153.4312 343.8
DG4336 307.2006 38.0029 8.295e-16 7.447e-16 3.137e-16 234.5845 344.2
DG4337 307.947 38.2781 1.167e-15 1.117e-15 4.211e-16 153.8493 342.76
DG4338 306.8637 38.4383 1.354e-15 1.113e-15 4.337e-16 143.3913 343.53
DG4339 306.641 37.8729 9.142e-16 7.607e-16 3.317e-16 175.5251 339.94
DG4361 235.6057 23.3378 9.111e-16 7.091e-16 2.479e-16 194.0443 545.05
DG4362 235.9336 23.1099 2.299e-16 2.288e-16 1.01e-16 93.7991 544.11
DG4363 235.7244 23.0733 4.02e-16 3.133e-16 1.469e-16 82.4929 544.0
DG4364 236.1617 23.1585 4.049e-16 3.278e-16 1.404e-16 78.2154 545.06
DG4365 234.7316 23.4366 4.034e-16 3.108e-16 1.445e-16 83.5492 545.4
DG4366 235.6178 23.6058 5.655e-26 1.586e-27 7.374999999999999e-33 101.7381 545.69
DG4367 235.0902 23.2303 3.885e-16 3.156e-16 1.593e-16 80.305 545.68
DG4368 235.2608 23.0788 3.605e-16 2.833e-16 1.326e-16 79.8718 545.37
DG4369 236.0542 23.4585 2.585e-16 1.959e-16 9.37e-17 96.7643 543.2
DG4370 236.0214 23.6844 6.032000000000001e-26 1.675e-27 7.551e-33 86.4187 544.92
DG4371 234.8459 23.4794 3.177e-16 2.707e-16 1.188e-16 70.5816 542.58
DG4372 235.6036 23.2384 6.855e-26 1.75e-27 7.496e-33 74.6338 544.63
DG4397 57.2229 19.5826 1.91e-15 1.551e-15 5.858e-16 280.8124 218.48
DG4463 291.1345 24.9141 2.316e-15 1.779e-15 8.191e-16 274.4621 180.12
DG4464 54.7962 0.8662 3.188e-15 2.334e-15 9.742e-16 280.8084 175.59
DG4495 34.1597 37.3328 1.199e-15 1.137e-15 4.884e-16 152.0454 291.73
DG4496 33.8091 37.5344 1.644e-15 1.368e-15 5.532e-16 151.5018 291.85
DG4497 34.354 37.7683 5.363e-26 1.6179999999999998e-27 7.219e-33 153.7433 291.19
DG4498 34.769 37.3826 1.251e-15 1.047e-15 4.608e-16 151.659 291.82
DG4504 268.281 20.321 3.161e-15 2.358e-15 1.12e-15 310.0645 168.48
DG4505 192.4967 37.6591 7.34e-15 5.014e-15 1.611e-15 586.7042 197.45
DG4506 193.199 37.404 2.634e-15 2.104e-15 8.96e-16 238.8013 198.67
DG4507 192.2216 36.8 2.405e-15 1.909e-15 8.68e-16 207.3514 197.25
DG4508 193.2165 37.5663 3.4e-15 2.644e-15 1.042e-15 242.3206 196.67
DG4509 191.6461 38.4395 2.627e-15 2.07e-15 9.479e-16 212.2122 198.56
DG4510 192.3676 37.1236 8.091e-26 1.983e-27 9.824e-33 187.1325 198.52
DG4511 191.5598 37.6265 1.784e-15 1.433e-15 6.446e-16 266.3874 196.02
DG4512 192.372 36.7574 7.469e-26 1.839e-27 8.894999999999999e-33 272.1314 197.87
DG4513 193.1558 37.4039 2.199e-15 2.01e-15 8.645e-16 228.0407 199.06
DG4514 193.9959 37.8203 8.082000000000001e-26 2.0389999999999998e-27 8.729e-33 240.0084 197.67
DG4515 192.3048 36.838 2.529e-15 1.948e-15 9.201e-16 202.7794 197.52
DG4555 170.8172 16.2193 5.482e-26 1.449e-27 7.133999999999999e-33 132.4762 475.35
DG4556 171.3203 16.159 5.484e-26 1.407e-27 6.891e-33 129.5344 475.51
DG4557 170.8564 16.275 4.797e-16 3.76e-16 1.542e-16 110.8545 475.69
DG4580 57.1081 49.0181 1.648e-14 1.35e-14 4.279e-15 931.4871 117.29
DG4581 55.3736 49.466 5.794e-15 4.444e-15 1.816e-15 603.6763 117.36
DG4582 53.7121 46.6388 6.493e-15 4.981e-15 2.067e-15 332.311 115.65
DG4585 55.633 50.1389 6.427e-15 5.396e-15 2.228e-15 317.1085 121.32
DG4586 55.9618 47.4388 7.099e-15 6.229e-15 2.428e-15 349.3919 119.97
DG4587 54.5667 48.0104 6.976e-15 4.878e-15 2.213e-15 324.0402 114.49
DG4588 59.847 46.4764 1.378e-25 3.6749999999999996e-27 1.625e-32 372.6626 120.81
DG4589 53.9831 49.6178 5.775e-15 5.249e-15 2.241e-15 320.679 117.87
DG4591 58.7366 48.9087 4.155e-15 3.689e-15 1.442e-15 810.6083 117.85
DG4592 55.4304 49.6048 1.309e-25 3.321e-27 1.503e-32 314.1084 120.89
DG4593 60.1438 48.6578 8.769e-15 7.411e-15 2.718e-15 413.3001 119.52
DG4594 58.2486 47.773 1.45e-25 4.031e-27 2.01e-32 406.7453 119.93
DG4595 60.5066 48.163 6.91e-15 5.84e-15 2.193e-15 373.9547 120.28
DG4596 54.2657 50.14 1.3340000000000001e-25 3.31e-27 1.679e-32 424.5961 118.8
DG4597 60.8381 46.9218 7.559e-15 6.232e-15 2.423e-15 405.3832 119.38
DG4599 56.4579 48.3878 7.201e-15 6.36e-15 2.661e-15 318.2802 117.48
DG4601 58.6873 46.3258 6.128e-15 4.755e-15 2.14e-15 304.8544 119.7
DG4643 12.6999 42.591 2.678e-15 1.949e-15 7.167e-16 503.3501 364.76
DG4644 13.0426 42.7096 6.029e-16 4.836e-16 2.478e-16 207.0917 365.73
DG4645 12.9539 42.7602 7.06e-16 5.574e-16 2.313e-16 159.8603 363.93
DG4646 11.7852 42.5126 5.0080000000000004e-26 1.522e-27 6.397e-33 156.7825 367.13
DG4647 13.0096 42.0333 9.55e-16 8.706e-16 3.655e-16 146.1434 367.14
DG4648 13.2414 43.0254 6.634e-16 5.774e-16 2.413e-16 150.5414 362.78
DG4649 12.6528 42.9278 1.243e-15 1.002e-15 4.464e-16 160.5726 365.61
DG4650 12.8465 42.7334 9.973e-16 7.474e-16 3.008e-16 102.528 365.65
DG4651 12.9908 42.2261 9.908e-16 8.762e-16 3.856e-16 128.933 367.77
DG4652 12.7947 42.7022 9.843e-16 8.189e-16 3.988e-16 161.4688 363.43
DG4653 12.7271 42.1825 7.706e-16 6.011e-16 2.523e-16 191.8888 365.08
DG4654 13.1904 42.9647 1.035e-15 8.763e-16 3.723e-16 129.9759 365.92
DG4655 13.406 43.0391 1e-15 8.152e-16 3.931e-16 159.2312 364.86
DG4656 11.4919 42.2313 9.413e-16 7.394e-16 3.308e-16 113.9465 367.6
DG4682 189.7322 13.8969 6.265e-16 5.181e-16 1.785e-16 100.7723 841.06
DG4683 188.8481 13.9699 2.305e-16 2.036e-16 1.023e-16 70.648 842.28
DG4684 190.6056 13.9377 2.309e-16 1.993e-16 8.338e-17 57.5538 841.44
DG4685 191.0853 13.9331 3.886e-16 2.505e-16 1.134e-16 66.7049 842.08
DG4686 190.9395 13.9602 2.374e-16 1.935e-16 8.419e-17 48.3119 840.65
DG4687 189.2496 13.9954 2.154e-16 1.924e-16 8.486e-17 56.7763 842.16
DG4688 190.0933 14.0084 2.611e-16 2.071e-16 9.951e-17 66.1407 842.26
DG4689 190.0364 14.0268 2.428e-16 1.787e-16 8.744e-17 60.077 842.6
DG4690 189.5864 14.0059 2.057e-16 1.838e-16 8.876e-17 57.4773 842.29
DG4691 189.5389 13.6624 2.723e-16 2.16e-16 1.057e-16 62.3225 840.65
DG4692 188.9088 13.9875 3.243e-16 2.703e-16 1.171e-16 68.3601 842.81
DG4693 189.9801 13.8169 7.672000000000001e-26 2.223e-27 1.049e-32 59.4573 842.4
DG4709 170.3337 29.8421 2.112e-14 1.577e-14 5.221e-15 936.2152 162.8
DG4710 169.7737 30.3584 6.091e-15 4.767e-15 1.993e-15 694.7262 163.82
DG4711 173.4693 29.8796 4.779e-15 3.906e-15 1.713e-15 456.8953 164.4
DG4712 170.7783 29.6721 6.545e-15 4.8e-15 1.892e-15 777.3306 164.92
DG4713 170.6649 27.6319 1.5810000000000001e-25 4.1e-27 1.9760000000000002e-32 411.1087 166.07
DG4714 166.995 31.6225 9.165e-15 6.818e-15 3.183e-15 366.0273 162.15
DG4715 172.2584 31.2089 6.39e-15 4.759e-15 2.325e-15 384.8653 162.01
DG4716 169.308 27.9328 7.552e-15 5.469e-15 2.615e-15 364.7014 164.44
DG4717 176.9105 28.393 6.57e-15 5.64e-15 2.445e-15 377.0782 165.28
DG4718 174.5236 30.6642 5.088e-15 4.219e-15 2.072e-15 602.5637 160.44
DG4719 171.0975 31.1095 8.24e-15 7.162e-15 3.061e-15 406.7462 164.18
DG4720 174.3929 27.9318 1.6570000000000001e-25 4.512e-27 1.681e-32 503.9687 166.56
DG4721 176.6773 30.228 7.598e-15 5.318e-15 2.323e-15 338.803 164.58
DG4722 174.4103 28.4851 1.5670000000000002e-25 3.758e-27 1.775e-32 448.236 162.58
DG4723 167.1191 31.4198 1.6450000000000002e-25 4.366e-27 2.014e-32 508.1466 165.52
DG4724 167.3543 30.5972 7.561e-15 6.169e-15 2.928e-15 367.7192 164.79
DG4725 172.7332 27.5847 5.44e-15 4.445e-15 1.894e-15 496.7254 164.09
DG4726 171.212 26.7041 7.503e-15 6.339e-15 2.66e-15 369.2872 162.7
DG4727 169.0859 29.2975 7.895e-15 5.844e-15 2.667e-15 372.1568 165.73
DG4728 170.3632 31.9355 8.622e-15 7.339e-15 2.828e-15 376.131 164.06
DG4729 172.1366 27.003 1.473e-25 4.3459999999999996e-27 1.794e-32 441.0422 165.23
DG4730 172.7383 30.8515 7.835e-15 7.282e-15 2.791e-15 346.8859 164.39
DG4731 170.85 28.9205 5.699e-15 5e-15 1.929e-15 1063.5598 164.5
DG4755 101.4397 34.9632 1.158e-16 1.091e-16 4.759e-17 43.3066 1140.2
DG4756 101.5489 34.918 1.214e-16 9.903e-17 4.502e-17 43.0321 1139.85
DG4757 101.5629 34.9235 8.529e-17 6.387e-17 3.157e-17 55.5289 1140.72
DG4758 101.4493 34.8559 1.332e-16 8.948e-17 4.572e-17 34.0912 1140.38
DG4770 190.0951 15.697 2.922e-15 1.95e-15 7.583e-16 369.7518 376.63
DG4771 190.1852 16.963 5.182e-26 1.327e-27 7.64e-33 149.4355 381.23
DG4772 190.251 14.5733 1.116e-15 8.233e-16 3.881e-16 121.0585 381.92
DG4773 192.6132 15.045 7.856e-16 6.896e-16 2.941e-16 235.4579 379.19
DG4774 189.3308 16.3535 1.048e-15 8.297e-16 3.458e-16 154.8438 376.28
DG4775 192.9575 14.3108 1.216e-15 9.538e-16 4.572e-16 148.8179 379.59
DG4776 189.7317 16.3852 5.208e-26 1.523e-27 6.692e-33 145.2107 378.5
DG4777 186.5997 15.9803 5.708e-26 1.493e-27 7.084e-33 159.94 377.96
DG4778 192.7415 16.5558 1.118e-15 7.83e-16 3.778e-16 123.1221 375.54
DG4779 191.8029 16.8107 1.227e-15 9.003e-16 3.651e-16 129.5519 378.16
DG4780 194.6522 14.6056 5.519e-26 1.438e-27 6.590999999999999e-33 185.2259 379.46
DG4781 190.9551 16.2585 5.967e-26 1.584e-27 6.878e-33 170.3002 377.66
DG4782 186.4199 16.7819 1.211e-15 9.219e-16 3.991e-16 137.0546 380.77
DG4783 185.6688 16.1097 5.799e-26 1.623e-27 6.731e-33 162.4096 382.25
DG4784 186.081 16.6793 5.340000000000001e-26 1.478e-27 7.394999999999999e-33 160.8955 378.8
DG4785 194.398 15.6642 5.884e-26 1.4e-27 6.644e-33 145.8856 378.33
DG4786 186.9485 16.653 9.696e-16 8.65e-16 3.501e-16 135.7149 381.65
DG4787 190.6453 17.3463 5.634000000000001e-26 1.383e-27 6.732e-33 148.594 381.42
DG4788 191.4782 17.6713 5.635e-26 1.579e-27 6.887999999999999e-33 155.2247 382.42
DG4789 192.1072 15.1335 1.049e-15 8.388e-16 3.412e-16 122.3062 380.3
DG4790 194.1748 15.5308 1.065e-15 9.464e-16 3.821e-16 119.5118 374.87
DG4791 196.4059 15.6934 8.161e-16 5.845e-16 2.724e-16 175.7936 377.31
DG4792 192.4456 15.0943 6.075e-26 1.342e-27 6.997e-33 152.9237 380.18
DG4793 192.3394 15.2939 6.919e-16 6.162e-16 2.49e-16 274.7147 378.58
DG4794 193.4858 16.2018 9.438e-16 8.477e-16 3.3e-16 130.6149 381.32
DG4795 191.2866 15.0735 7.25e-16 6.118e-16 2.806e-16 271.9729 381.98
DG4796 183.7012 15.7835 1.048e-15 8.758e-16 3.49e-16 139.5322 381.87
DG4797 189.1313 14.6586 5.645e-26 1.507e-27 7e-33 129.425 380.96
DG4798 188.4057 14.284 1.148e-15 8.98e-16 3.849e-16 132.8596 375.49
DG4799 188.1105 15.3931 6.91e-16 5.99e-16 2.5e-16 270.779 380.83
DG4800 188.9356 14.5705 1.092e-15 9.697e-16 4.121e-16 160.8421 380.35
DG4801 190.2974 15.8148 1.154e-15 9.413e-16 4.071e-16 159.4679 379.79
DG4802 192.9069 15.0457 7.753e-16 6.222e-16 2.522e-16 276.7271 378.31
DG4803 350.2948 31.1078 4.685e-16 3.694e-16 1.588e-16 153.9365 482.74
DG4883 355.8436 40.623 1.095e-14 9.168e-15 3.902e-15 480.8175 129.5
DG4884 355.6775 40.4262 7.695e-15 6.404e-15 2.638e-15 492.6864 129.36
DG4954 227.8086 13.3966 1.568e-15 1.14e-15 3.692e-16 221.9536 515.93
DG4955 227.2718 13.9169 6.286e-16 5.262e-16 2.235e-16 111.9051 516.28
DG4956 229.7757 12.851 5.362e-16 3.912e-16 2.088e-16 90.0375 518.68
DG4957 231.2251 13.9674 5.199e-16 4.141e-16 1.894e-16 93.1364 517.09
DG4958 230.7272 13.4028 5.227e-16 4.478e-16 1.741e-16 92.5338 518.46
DG4959 225.737 13.3784 5.91e-16 4.51e-16 1.887e-16 79.6484 518.78
DG4960 228.2876 13.0392 5.301e-16 4.28e-16 2.052e-16 97.075 516.95
DG4961 228.4755 13.7761 5.579e-16 4.593e-16 1.996e-16 96.2325 517.99
DG4962 226.5976 12.9475 3.856e-16 3.734e-16 1.528e-16 188.6413 518.48
DG4963 227.6234 13.086 3.419e-16 2.954e-16 1.368e-16 147.1296 516.76
DG4964 229.5073 13.1097 5.552e-26 1.424e-27 6.534e-33 125.9107 519.15
DG4965 226.4653 13.6636 3.676e-16 3.232e-16 1.406e-16 209.6373 515.73
DG4966 229.646 12.767 3.562e-16 2.996e-16 1.274e-16 124.1765 518.83
DG4967 227.5407 14.2925 5.765e-16 4.764e-16 2.16e-16 115.7094 514.97
DG4968 226.0319 13.0996 4.611e-16 3.631e-16 1.527e-16 160.2562 517.54
DG4969 227.6219 13.4364 5.739e-16 4.776e-16 2.2e-16 101.23 519.14
DG4970 226.2493 13.6863 4.445e-16 3.471e-16 1.553e-16 164.9499 518.49
DG4971 227.6677 12.3624 5.475e-26 1.407e-27 6.891e-33 133.7054 518.23
DG4972 224.9888 12.7296 6.044e-16 4.735e-16 2.192e-16 102.0177 518.16
DG4973 229.012 14.0419 5.495e-26 1.543e-27 7.572e-33 114.2102 517.44
DG4974 229.9286 13.6927 6.221e-16 5.103e-16 2.465e-16 110.7655 519.57
DG4975 227.654 12.9274 4.164e-16 3.284e-16 1.62e-16 172.9291 519.86
DG4976 230.2002 13.4127 3.982e-16 3.303e-16 1.387e-16 96.186 520.85
DG4977 228.0394 12.5408 5.233e-26 1.317e-27 6.155e-33 121.0896 519.07
DG4978 227.0681 13.2318 5.329e-16 4.211e-16 1.768e-16 88.7386 518.81
DG4979 224.8807 12.7957 5.706e-26 1.53e-27 6.732e-33 124.6791 516.84
DG4980 229.245 13.781 3.863e-16 2.471e-16 1.354e-16 123.1349 519.98
DG4989 59.6727 27.171 1.444e-15 1.116e-15 3.757e-16 336.2595 468.65
DG4990 60.0025 26.5925 4.969e-16 4.152e-16 1.816e-16 92.0347 470.92
DG4991 60.1871 27.2051 8.2e-16 6.416e-16 2.364e-16 113.2325 468.45
DG4992 59.1946 27.8059 5.367000000000001e-26 1.455e-27 7.161e-33 134.8671 471.17
DG4993 59.0607 26.6207 5.81e-16 4.946e-16 2.305e-16 104.826 469.94
DG4994 59.631 26.7759 3.918e-16 2.673e-16 1.459e-16 155.0382 468.58
DG4995 58.8633 26.7672 7.388e-16 6.528e-16 2.525e-16 95.1322 468.69
DG4996 59.2302 27.7646 5.042e-16 4.396e-16 1.772e-16 104.0116 468.02
DG4997 61.3292 27.3274 5.793e-16 5.148e-16 1.941e-16 96.2718 469.03
DG4998 60.1565 27.2144 6.552e-16 5.126e-16 2.202e-16 108.9413 470.82
DG4999 59.4985 27.8986 5.911e-16 4.191e-16 2.205e-16 90.8269 467.45
DG5000 59.712 27.3098 5.314e-16 4.432e-16 1.83e-16 92.0838 469.86
DG5001 60.3212 26.6192 5.376e-16 4.094e-16 1.841e-16 105.3606 468.51
DG5002 59.066 26.7997 4.119e-16 3.205e-16 1.358e-16 159.3562 469.05
DG5003 61.1958 27.0997 8.076e-16 6.4e-16 2.688e-16 93.4602 469.89
DG5004 59.0901 26.8503 4.024e-16 3.165e-16 1.406e-16 163.1202 471.17
DG5005 59.0356 27.8902 5.236e-16 4.091e-16 1.853e-16 71.7907 470.72
DG5006 58.8081 26.876 5.136e-16 3.901e-16 1.667e-16 87.9993 470.29
DG5007 60.0928 26.8596 5.85e-16 4.828e-16 2.384e-16 94.6556 470.84
DG5008 59.1335 27.5778 6.037e-16 5.06e-16 2.1e-16 96.8392 469.46
DG5152 316.7708 31.9826 1.696e-16 1.388e-16 7.112e-17 102.4057 769.53
DG5153 316.9685 32.1081 6.854000000000001e-26 2.119e-27 9.425e-33 60.5585 768.87
DG5154 316.8688 31.8948 3.619e-16 2.897e-16 1.166e-16 76.1332 769.91
DG5155 317.0682 32.0477 7.406e-26 1.887e-27 1.029e-32 82.2058 769.53
DG5156 316.8723 31.946 2.766e-16 2.396e-16 9.671e-17 61.0546 768.78
DG5157 139.9601 18.0647 3.601e-16 2.851e-16 1.036e-16 118.8915 1061.96
DG5158 141.0109 17.9726 1.7430000000000001e-25 4.288e-27 2.074e-32 37.4392 1062.07
DG5159 139.4676 17.9822 1.274e-16 1.109e-16 4.784e-17 43.1163 1063.75
DG5160 139.9771 18.3069 1.262e-16 1.073e-16 4.75e-17 38.7479 1061.05
DG5161 139.4105 17.9283 1.231e-16 9.837e-17 4.414e-17 47.2319 1061.06
DG5162 139.3141 18.0479 1.236e-16 9.37e-17 4.583e-17 40.9979 1061.32
DG5163 140.7883 18.2395 1.36e-16 1.053e-16 4.522e-17 41.253 1063.13
DG5164 139.8769 17.9319 9.811e-17 8.365e-17 3.377e-17 50.3298 1062.06
DG5165 139.4442 17.7253 9.896e-17 7.742e-17 3.545e-17 49.8768 1062.94
DG5166 139.6158 18.0919 8.65e-17 7.108e-17 3.449e-17 82.4403 1063.58
DG5167 140.6458 18.1419 1.191e-16 9.712e-17 4.729e-17 39.4014 1063.22
DG5168 139.5787 17.7233 9.253e-17 7.498e-17 3.566e-17 44.2943 1062.89
DG5169 141.048 18.0554 9.276e-17 7.654e-17 3.901e-17 55.9432 1061.2
DG5170 140.0372 17.8464 1.197e-16 1.017e-16 5.213e-17 46.1503 1062.87
DG5171 139.2196 18.2878 1.555e-25 4.5169999999999996e-27 1.992e-32 51.5972 1059.62
DG5172 140.124 18.1332 9.574e-17 7.51e-17 3.411e-17 94.9276 1062.08
DG5173 140.5203 18.0291 8.825e-17 7.622e-17 3.431e-17 74.4939 1061.74
DG5174 140.6885 17.9984 1.116e-16 1.108e-16 4.842e-17 43.4277 1062.3
DG5175 140.3838 18.2026 1.63e-25 4.278e-27 2.032e-32 43.6123 1060.84
DG5257 303.1693 29.0275 8.441e-17 6.812e-17 3.275e-17 63.8439 1179.53
DG5258 303.3703 29.0125 1.087e-16 8.926e-17 4.255e-17 41.9836 1179.97
DG5259 303.122 29.0348 1.19e-16 9.659e-17 4.766e-17 39.4399 1180.98
DG5260 302.9978 29.0704 7.194e-17 6.3e-17 2.808e-17 44.4812 1179.26
DG5261 303.1336 28.9541 1.083e-16 8.714e-17 4.009e-17 35.1456 1180.69
DG5262 302.9856 29.0983 1.133e-16 9.119e-17 4.089e-17 39.6282 1180.19
DG5263 175.9724 12.4756 3.775e-16 2.772e-16 1.082e-16 135.3735 1089.34
DG5264 175.8696 12.5041 1.231e-16 9.723e-17 4.502e-17 38.0012 1089.47
DG5265 175.525 12.4301 1.363e-16 1.06e-16 5.258e-17 39.5913 1091.26
DG5266 176.648 12.3897 1.284e-16 1.178e-16 4.993e-17 43.2099 1090.77
DG5267 175.0965 12.4383 1.605e-25 3.641e-27 2.175e-32 49.5385 1090.22
DG5268 176.0068 12.4367 1.282e-16 1.047e-16 5.153e-17 40.8333 1089.79
DG5269 175.5027 12.5919 1.222e-16 1.069e-16 4.684e-17 42.4946 1090.16
DG5270 174.9006 12.3998 1.447e-25 4.326e-27 2.1040000000000002e-32 63.9601 1090.46
DG5271 175.7437 12.4032 1.548e-16 1.194e-16 5.439e-17 46.0326 1089.92
DG5272 176.2999 12.6801 1.408e-16 1.179e-16 6.013e-17 47.0671 1090.67
DG5273 175.535 12.5084 1.5780000000000001e-25 4.503e-27 2.078e-32 49.7823 1090.83
DG5274 176.0302 12.3358 9.562e-17 7.224e-17 3.452e-17 62.3249 1090.85
DG5307 330.4211 36.6383 7.829e-17 6.628e-17 3.256e-17 77.5662 1165.71
DG5308 330.331 36.773 1.118e-16 9.29e-17 4.06e-17 39.5882 1167.16
DG5309 330.5268 36.6399 1.114e-16 9.974e-17 4.653e-17 42.1031 1168.17
DG5310 330.3154 36.584 1.138e-16 9.609e-17 4.431e-17 38.5004 1167.99
DG5311 330.4711 36.6242 2.087e-25 6.266e-27 2.985e-32 49.5382 1167.53
DG5312 330.2446 36.6985 7.551e-17 6.578e-17 2.806e-17 46.5543 1168.25
